"InteractionID",Client,"MediaType",submittedTime,CompletedTime,"connID",CRMActivityID
"2B1AA44201E82481B81C000000124578",,"epVmail",03/10/2018 09:58:56,03/10/2018 09:59:18,,
"DA09A9C601E82481B744000000124578",,"epVmail",03/10/2018 10:03:00,03/10/2018 10:03:01,,
"003DA07A01E82481BC51000000124578",,"epVmail",03/10/2018 10:04:01,03/10/2018 10:04:02,,
"16CD148801E82481AFCC000000124578",,"epVmail",03/10/2018 10:05:55,03/10/2018 10:06:36,,
"3885ADEA01E82491915C000000124578",,"epVmail",03/10/2018 12:09:40,03/10/2018 12:10:18,,
"C98F906201E824A19E77000000124578",,"epVmail",03/10/2018 14:35:15,03/10/2018 14:35:40,,
"7D015EFA01E824A1A034000000124578",,"epVmail",03/10/2018 14:40:49,03/10/2018 14:41:38,,
"4758619401E824A19B96000000124578",,"epVmail",03/10/2018 14:51:20,03/10/2018 14:57:20,,
"60A6022A01E824A1B514000000124578",,"epVmail",03/10/2018 15:07:56,03/10/2018 15:08:03,,
"14C15BF601E824B1839C000000124578",,"epVmail",03/10/2018 15:12:23,03/10/2018 15:12:28,,
"1A247A3C01E824B1A7E4000000124578",,"epVmail",03/10/2018 15:19:49,03/10/2018 15:19:55,,
"7908BCEA01E824B19F50000000124578",,"epVmail",03/10/2018 15:44:23,03/10/2018 15:44:32,,
"C3868FA401E824B1872A000000124578",,"epVmail",03/10/2018 15:46:39,03/10/2018 15:46:59,,
"61C2D2EA01E824B1AEB4000000124578",,"epVmail",03/10/2018 15:51:11,03/10/2018 15:51:36,,
"AD2E187C01E82441B0D4000000124578",,"epVmail",03/10/2018 03:08:44,03/10/2018 03:09:16,,
"0B6BC83A01E824419849000000124578",,"epVmail",03/10/2018 03:11:56,03/10/2018 03:12:27,,
"2D15D36E01E824719A69000000124578",,"epVmail",03/10/2018 09:02:18,03/10/2018 09:03:20,,
"C1DFF5A401E824718A0D000000124578",,"epVmail",03/10/2018 09:20:27,03/10/2018 09:21:02,,
"72C8CB2A01E824718C8B000000124578",,"epVmail",03/10/2018 09:24:18,03/10/2018 09:24:21,,
"E2951AE801E824818AE4000000124578",,"epVmail",03/10/2018 10:46:35,03/10/2018 10:46:41,,
"4621AA4401E82491B06E000000124578",,"epVmail",03/10/2018 11:31:57,03/10/2018 11:31:58,,
"23E8DE9201E82491AE23000000124578",,"epVmail",03/10/2018 11:38:58,03/10/2018 11:39:25,,
"B091C9EE01E82491AF83000000124578",,"epVmail",03/10/2018 11:43:26,03/10/2018 11:43:28,,
"8C3A96B401E82491AAAA000000124578",,"epVmail",03/10/2018 11:55:21,03/10/2018 11:55:25,,
"2F95EBDC01E82491B191000000124578",,"epVmail",03/10/2018 12:09:02,03/10/2018 12:09:46,,
"E8D044EA01E824A1A03A000000124578",,"epVmail",03/10/2018 13:53:43,03/10/2018 13:53:49,,
"83A3BE1C01E824A184AF000000124578",,"epVmail",03/10/2018 14:25:35,03/10/2018 14:25:41,,
"8F62072C01E824A1B18B000000124578",,"epVmail",03/10/2018 14:25:43,03/10/2018 14:25:43,,
"C96DA96201E82471B23F000000124578",,"epVmail",03/10/2018 07:55:38,03/10/2018 07:56:23,,
"415A889001E824718040000000124578",,"epVmail",03/10/2018 08:05:07,03/10/2018 08:05:58,,
"E53E6A3001E824718C5D000000124578",,"epVmail",03/10/2018 08:09:16,03/10/2018 08:09:21,,
"9570AB3801E824818612000000124578",,"epVmail",03/10/2018 10:09:16,03/10/2018 10:09:55,,
"8986748A01E82481884E000000124578",,"epVmail",03/10/2018 11:05:42,03/10/2018 11:05:50,,
"5A9D355E01E824818076000000124578",,"epVmail",03/10/2018 11:11:47,03/10/2018 11:12:14,,
"599D537801E82481A663000000124578",,"epVmail",03/10/2018 11:12:05,03/10/2018 11:12:12,,
"201D2D0C01E82491B9DF000000124578",,"epVmail",03/10/2018 12:28:56,03/10/2018 12:29:45,,
