"InteractionID",Client,"MediaType",submittedTime,CompletedTime,"connID",CRMActivityID
"625B7B7C01E914019A36000000124578",,"epVmail",01/09/2019 04:55:09,01/09/2019 04:55:15,,
"4FADE38000010000000835820E72960A",,"epVmail",01/09/2019 09:08:26,01/09/2019 09:08:53,,
"B503D380000100000007AA3A1072A00A",,"epVmail",01/09/2019 09:38:26,01/09/2019 09:38:44,,
"BB53CA5801E914218713000000124578",,"epVmail",01/09/2019 09:53:55,01/09/2019 09:54:39,,
"AA6E0EBC01E914419519000000124578",,"epVmail",01/09/2019 12:38:19,01/09/2019 12:38:48,,
"40C23FF001E914418BE0000000124578",,"epVmail",01/09/2019 12:42:58,01/09/2019 12:43:33,,
"DBE9091401E914419383000000124578",,"epVmail",01/09/2019 12:49:27,01/09/2019 12:49:53,,
"58F090CA01E91441BE42000000124578",,"epVmail",01/09/2019 12:57:46,01/09/2019 12:58:13,,
"6DAEFB5201E91451A6EF000000124578",,"epVmail",01/09/2019 15:44:02,01/09/2019 15:45:00,,
"FB7CB61C01E91461A1F9000000124578",,"epVmail",01/09/2019 15:53:28,01/09/2019 15:53:56,,
"1DD7510E01E91461BC31000000124578",,"epVmail",01/09/2019 16:05:00,01/09/2019 16:14:43,,
"B481559201E914618556000000124578",,"epVmail",01/09/2019 16:29:57,01/09/2019 16:33:26,,
"51B7165801E91461A6FA000000124578",,"epVmail",01/09/2019 16:32:59,01/09/2019 16:33:19,,
"B3D6ADDE01E914718EB6000000124578",,"epVmail",01/09/2019 19:04:14,01/09/2019 19:05:07,,
"A24C814001E91471B889000000124578",,"epVmail",01/09/2019 19:17:38,01/09/2019 19:17:48,,
"16E5040C01E91491AEDB000000124578",,"epVmail",01/09/2019 21:29:43,01/09/2019 21:29:52,,
"8EEABF5001E914918592000000124578",,"epVmail",01/09/2019 21:32:58,01/09/2019 21:33:33,,
