"InteractionID",Client,"MediaType",submittedTime,CompletedTime,"connID",CRMActivityID
"B4609FC801E7C9D18419000000124578",,"epVmail",11/15/2017 00:51:20,11/15/2017 00:51:30,,
"E14DA14001E7C9D1B8E9000000124578",,"epVmail",11/15/2017 01:15:05,11/15/2017 01:15:55,,
"96B4545201E7CA019D21000000124578",,"epVmail",11/15/2017 06:05:26,11/15/2017 06:05:30,,
"6499B57201E7CA11ABDE000000124578",,"epVmail",11/15/2017 07:37:50,11/15/2017 07:38:26,,
"3CDE10AE01E7CA11BCE6000000124578",,"epVmail",11/15/2017 07:44:53,11/15/2017 07:45:35,,
"DCD61ECA01E7CA11AAE1000000124578",,"epVmail",11/15/2017 07:55:26,11/15/2017 07:55:49,,
"0F7ACDB601E7CA11A3F7000000124578",,"epVmail",11/15/2017 08:04:48,11/15/2017 08:06:06,,
"F318C34801E7CA118B22000000124578",,"epVmail",11/15/2017 08:10:48,11/15/2017 08:11:42,,
"1ECBC64201E7CA11ABCE000000124578",,"epVmail",11/15/2017 08:18:50,11/15/2017 08:19:26,,
"09BA9DD601E7CA118C90000000124578",,"epVmail",11/15/2017 08:24:25,11/15/2017 08:24:26,,
"62B433B001E7CA11856E000000124578",,"epVmail",11/15/2017 08:36:05,11/15/2017 08:36:49,,
"B98BF4E801E7CA119CCF000000124578",,"epVmail",11/15/2017 08:37:00,11/15/2017 08:37:06,,
"37EFF87E01E7CA11A7E8000000124578",,"epVmail",11/15/2017 08:47:51,11/15/2017 08:47:57,,
"19A5EAC601E7CA118D3B000000124578",,"epVmail",11/15/2017 08:55:15,11/15/2017 08:55:59,,
"5E558E4C01E7CA1186B9000000124578",,"epVmail",11/15/2017 08:56:23,11/15/2017 08:56:58,,
"2B95C1E801E7CA419E4C000000124578",,"epVmail",11/15/2017 13:48:36,11/15/2017 13:49:03,,
"EE899D5401E7CA41A061000000124578",,"epVmail",11/15/2017 14:00:44,11/15/2017 14:01:25,,
"D0004F6801E7CA61875B000000124578",,"epVmail",11/15/2017 18:03:04,11/15/2017 18:03:11,,
"BE6661C001E7CA618520000000124578",,"epVmail",11/15/2017 18:03:18,11/15/2017 18:04:06,,
"32BA82B801E7CA61A320000000124578",,"epVmail",11/15/2017 18:06:08,11/15/2017 18:06:55,,
"57C6253A01E7CA619310000000124578",,"epVmail",11/15/2017 18:07:55,11/15/2017 18:09:02,,
"9F23CF0401E7CA619CAC000000124578",,"epVmail",11/15/2017 18:08:54,11/15/2017 18:09:01,,
"723B60B001E7CA61BC66000000124578",,"epVmail",11/15/2017 18:08:56,11/15/2017 18:08:59,,
"ACC5901601E7CA61BD06000000124578",,"epVmail",11/15/2017 18:09:20,11/15/2017 18:09:28,,
"C102C32801E7CA618153000000124578",,"epVmail",11/15/2017 18:10:02,11/15/2017 18:10:20,,
"D1D1E50801E7CA618C84000000124578",,"epVmail",11/15/2017 18:10:44,11/15/2017 18:11:14,,
"7F2DEAFE01E7CA61A20F000000124578",,"epVmail",11/15/2017 18:10:46,11/15/2017 18:11:36,,
"042498A201E7CA61AB11000000124578",,"epVmail",11/15/2017 18:13:54,11/15/2017 18:16:10,,
"93F2401A01E7CA6196EA000000124578",,"epVmail",11/15/2017 18:17:39,11/15/2017 18:19:01,,
"75CAB8AA01E7CA619899000000124578",,"epVmail",11/15/2017 18:22:40,11/15/2017 18:23:22,,
"F20D07F601E7CA61BFB4000000124578",,"epVmail",11/15/2017 18:25:59,11/15/2017 18:26:32,,
"121FEB4E01E7CA619570000000124578",,"epVmail",11/15/2017 18:26:44,11/15/2017 18:27:08,,
"1970C60C01E7CA618CA2000000124578",,"epVmail",11/15/2017 18:27:04,11/15/2017 18:27:33,,
