"InteractionID",Client,"MediaType",submittedTime,CompletedTime,"connID",CRMActivityID
"9B8A9E6C01E707B19402000000124578",,"epVmail",03/13/2017 00:31:59,03/13/2017 00:32:50,,
"EEAF85BC01E707F1BD23000000124578",,"epVmail",03/13/2017 07:48:55,03/13/2017 07:54:52,,
"3601BA0201E707F19152000000124578",,"epVmail",03/13/2017 07:50:59,03/13/2017 07:56:58,,
"80D4E2EC01E707F18C2C000000124578",,"epVmail",03/13/2017 07:56:10,03/13/2017 07:56:53,,
"377526EA01E707F18D98000000124578",,"epVmail",03/13/2017 08:13:39,03/13/2017 08:13:42,,
"EB72C92201E707F1845A000000124578",,"epVmail",03/13/2017 08:19:11,03/13/2017 08:19:17,,
"1B8D6D5001E707F18D26000000124578",,"epVmail",03/13/2017 08:27:32,03/13/2017 08:27:42,,
"0FE32B5601E707F1868D000000124578",,"epVmail",03/13/2017 08:35:12,03/13/2017 08:35:58,,
"DD810DF801E707F18E44000000124578",,"epVmail",03/13/2017 08:40:15,03/13/2017 08:40:21,,
"57321E0201E707F19C65000000124578",,"epVmail",03/13/2017 08:52:14,03/13/2017 08:52:56,,
"73138AB001E707F1BE24000000124578",,"epVmail",03/13/2017 08:58:28,03/13/2017 08:58:43,,
"A451308201E707F1B699000000124578",,"epVmail",03/13/2017 09:00:29,03/13/2017 09:00:56,,
"A20B14AC01E708018741000000124578",,"epVmail",03/13/2017 10:41:17,03/13/2017 10:41:59,,
"87BC7C2C01E7080193D5000000124578",,"epVmail",03/13/2017 11:09:00,03/13/2017 11:09:14,,
"184F472401E70801B179000000124578",,"epVmail",03/13/2017 11:11:35,03/13/2017 11:12:17,,
"B6010F0201E708019BDF000000124578",,"epVmail",03/13/2017 11:14:35,03/13/2017 11:15:38,,
"404FB60000010000000EF6520E72960A",,"epVmail",03/13/2017 11:16:36,03/13/2017 11:16:49,,
"72144D0000010000000F4FA60F72960A",,"epVmail",03/13/2017 11:18:48,03/13/2017 11:25:23,,
"C744500801E70801A09F000000124578",,"epVmail",03/13/2017 11:21:22,03/13/2017 11:27:43,,
"1FB6601E01E708118AE1000000124578",,"epVmail",03/13/2017 11:25:32,03/13/2017 11:32:07,,
"48DFD6A401E70811B387000000124578",,"epVmail",03/13/2017 11:25:37,03/13/2017 11:26:32,,
"92C722C201E70811B337000000124578",,"epVmail",03/13/2017 11:29:41,03/13/2017 11:30:20,,
"1BF5FF3201E70811A031000000124578",,"epVmail",03/13/2017 11:33:11,03/13/2017 11:34:27,,
"6972458000010000000F57840F72960A",,"epVmail",03/13/2017 11:47:01,03/13/2017 11:47:46,,
"236E29D601E708118366000000124578",,"epVmail",03/13/2017 11:48:53,03/13/2017 11:49:43,,
"7858F80000010000000F579C0F72960A",,"epVmail",03/13/2017 11:49:25,03/13/2017 11:49:27,,
"348D390E01E70811AB6D000000124578",,"epVmail",03/13/2017 11:54:36,03/13/2017 11:54:36,,
"356051FE01E7081195CC000000124578",,"epVmail",03/13/2017 11:55:14,03/13/2017 11:56:22,,
"5EC9978A01E70811AE94000000124578",,"epVmail",03/13/2017 11:57:23,03/13/2017 11:58:23,,
"B2A3F27401E70811B965000000124578",,"epVmail",03/13/2017 11:58:12,03/13/2017 11:58:17,,
"D96F232401E708118407000000124578",,"epVmail",03/13/2017 12:00:36,03/13/2017 12:01:05,,
"FEB4145001E708119F06000000124578",,"epVmail",03/13/2017 12:00:44,03/13/2017 12:01:34,,
"26FBD34E01E70811B4CA000000124578",,"epVmail",03/13/2017 12:02:13,03/13/2017 12:02:25,,
"3C45804201E708118AD4000000124578",,"epVmail",03/13/2017 12:02:24,03/13/2017 12:03:20,,
"FC7F844E01E70811889B000000124578",,"epVmail",03/13/2017 12:08:09,03/13/2017 12:14:44,,
"291595BA01E708119BE5000000124578",,"epVmail",03/13/2017 12:08:57,03/13/2017 12:09:47,,
"91D9E05601E70811BF15000000124578",,"epVmail",03/13/2017 12:11:50,03/13/2017 12:12:40,,
"E758ECD401E70811B98F000000124578",,"epVmail",03/13/2017 12:15:20,03/13/2017 12:15:35,,
"117AB18201E70811B0CA000000124578",,"epVmail",03/13/2017 12:15:55,03/13/2017 12:16:02,,
"4D163EE601E708119C21000000124578",,"epVmail",03/13/2017 12:16:47,03/13/2017 12:17:03,,
"7162717001E70811848F000000124578",,"epVmail",03/13/2017 12:18:26,03/13/2017 12:18:53,,
"732D36AC01E70811AF89000000124578",,"epVmail",03/13/2017 12:18:40,03/13/2017 12:20:01,,
"B2787CBE01E70811BB5F000000124578",,"epVmail",03/13/2017 12:18:54,03/13/2017 12:25:31,,
"D036822C01E70811B5E8000000124578",,"epVmail",03/13/2017 12:21:29,03/13/2017 12:22:29,,
"1059E00000010000000F61640F72960A",,"epVmail",03/13/2017 12:36:01,03/13/2017 12:36:41,,
"927CAC5001E70811859C000000124578",,"epVmail",03/13/2017 12:48:14,03/13/2017 12:49:06,,
"7932856C01E70811B6E8000000124578",,"epVmail",03/13/2017 12:48:23,03/13/2017 12:49:06,,
"734C768000010000000F0AFE0E72960A",,"epVmail",03/13/2017 12:53:21,03/13/2017 12:54:14,,
"CB9C7E2E01E708119F71000000124578",,"epVmail",03/13/2017 12:59:47,03/13/2017 13:00:37,,
"8B52662A01E708119A03000000124578",,"epVmail",03/13/2017 13:02:26,03/13/2017 13:02:59,,
"F91D118601E7081186B0000000124578",,"epVmail",03/13/2017 13:11:22,03/13/2017 13:12:28,,
"BBC16F5801E7081183B4000000124578",,"epVmail",03/13/2017 13:11:53,03/13/2017 13:11:58,,
"3BE8CE7A01E70811A28C000000124578",,"epVmail",03/13/2017 13:13:47,03/13/2017 13:19:44,,
"585797AC01E7082181E9000000124578",,"epVmail",03/13/2017 13:14:01,03/13/2017 13:14:11,,
"70BA2C0601E70821AFAB000000124578",,"epVmail",03/13/2017 13:15:12,03/13/2017 13:15:29,,
"70DC099801E7082181FC000000124578",,"epVmail",03/13/2017 13:16:07,03/13/2017 13:16:16,,
"BFB366D801E70821A223000000124578",,"epVmail",03/13/2017 13:17:23,03/13/2017 13:17:31,,
"D696009001E70821BD58000000124578",,"epVmail",03/13/2017 13:18:26,03/13/2017 13:18:37,,
"EE6F0A2C01E708218FF3000000124578",,"epVmail",03/13/2017 13:19:05,03/13/2017 13:20:29,,
"FAF2C76601E708219464000000124578",,"epVmail",03/13/2017 13:19:45,03/13/2017 13:21:04,,
"2659293601E70821B5C1000000124578",,"epVmail",03/13/2017 13:20:18,03/13/2017 13:20:34,,
"55E01F2A01E70821AD95000000124578",,"epVmail",03/13/2017 13:21:42,03/13/2017 13:22:31,,
"F7DF06B601E70821A03C000000124578",,"epVmail",03/13/2017 13:21:46,03/13/2017 13:22:55,,
"65CA387601E708219E06000000124578",,"epVmail",03/13/2017 13:21:56,03/13/2017 13:22:01,,
"857F06F001E7082185CE000000124578",,"epVmail",03/13/2017 13:29:38,03/13/2017 13:29:54,,
"94162A7C01E708218866000000124578",,"epVmail",03/13/2017 13:29:40,03/13/2017 13:30:06,,
"4EFB393601E708218AAB000000124578",,"epVmail",03/13/2017 13:35:37,03/13/2017 13:35:43,,
"8507BC8E01E70821AC63000000124578",,"epVmail",03/13/2017 13:39:32,03/13/2017 13:42:34,,
"FBCE158000010000000F31361072A00A",,"epVmail",03/13/2017 13:39:49,03/13/2017 13:40:23,,
"18C9ED8401E7082188B6000000124578",,"epVmail",03/13/2017 13:41:48,03/13/2017 13:42:23,,
"041ADC7C01E70821A2F7000000124578",,"epVmail",03/13/2017 13:42:15,03/13/2017 13:42:40,,
"E453F4AA01E708218696000000124578",,"epVmail",03/13/2017 13:43:03,03/13/2017 13:45:01,,
"467D8EC401E708219C4E000000124578",,"epVmail",03/13/2017 13:51:53,03/13/2017 13:52:25,,
"CBE8364001E70821A502000000124578",,"epVmail",03/13/2017 13:53:39,03/13/2017 13:53:56,,
"A7DF95EC01E708218A81000000124578",,"epVmail",03/13/2017 13:53:59,03/13/2017 14:09:40,,
"D729066601E70821B7CE000000124578",,"epVmail",03/13/2017 13:54:43,03/13/2017 14:02:27,,
"2DF89F4201E70821B7C2000000124578",,"epVmail",03/13/2017 13:56:03,03/13/2017 14:03:51,,
"38EBC55E01E70821AA0D000000124578",,"epVmail",03/13/2017 13:57:36,03/13/2017 13:58:06,,
"70F4E6CA01E7082188FB000000124578",,"epVmail",03/13/2017 13:58:07,03/13/2017 14:04:30,,
"4DDFC67201E70821883E000000124578",,"epVmail",03/13/2017 13:58:54,03/13/2017 14:00:19,,
"E5F453C401E708218A52000000124578",,"epVmail",03/13/2017 14:00:19,03/13/2017 14:00:36,,
"8A123DB401E70821B0D9000000124578",,"epVmail",03/13/2017 14:00:34,03/13/2017 14:01:02,,
"CC11908E01E70821B334000000124578",,"epVmail",03/13/2017 14:00:37,03/13/2017 14:01:01,,
"F3A81B6801E708219BA5000000124578",,"epVmail",03/13/2017 14:01:40,03/13/2017 14:01:41,,
"F83630F201E70821AE9B000000124578",,"epVmail",03/13/2017 14:02:15,03/13/2017 14:02:16,,
"ED720FD801E70821A744000000124578",,"epVmail",03/13/2017 14:02:27,03/13/2017 14:02:56,,
"E02FAE9801E70821B791000000124578",,"epVmail",03/13/2017 14:02:32,03/13/2017 14:02:55,,
"A3B899D801E708218DAE000000124578",,"epVmail",03/13/2017 14:06:51,03/13/2017 14:07:02,,
"1D61FD2401E7082189F7000000124578",,"epVmail",03/13/2017 14:07:47,03/13/2017 14:08:11,,
"08CDD15801E70821A48E000000124578",,"epVmail",03/13/2017 14:09:29,03/13/2017 14:10:01,,
"4D719B6401E7082180C5000000124578",,"epVmail",03/13/2017 14:10:13,03/13/2017 14:10:23,,
"76576BB201E708218943000000124578",,"epVmail",03/13/2017 14:10:22,03/13/2017 14:10:44,,
"A063530E01E708218BA9000000124578",,"epVmail",03/13/2017 14:10:29,03/13/2017 14:15:04,,
"118D355E01E70821BC06000000124578",,"epVmail",03/13/2017 14:10:47,03/13/2017 14:11:40,,
"88B56CB401E70821AEF9000000124578",,"epVmail",03/13/2017 14:11:07,03/13/2017 14:11:39,,
"8B57F12601E70821B105000000124578",,"epVmail",03/13/2017 14:11:31,03/13/2017 14:11:51,,
"8366DC0201E70821AAC6000000124578",,"epVmail",03/13/2017 14:11:44,03/13/2017 14:11:52,,
"A691159401E708218442000000124578",,"epVmail",03/13/2017 14:11:47,03/13/2017 14:12:05,,
"066F550C01E70821B003000000124578",,"epVmail",03/13/2017 14:14:36,03/13/2017 14:14:57,,
"07BF3CBA01E70821970B000000124578",,"epVmail",03/13/2017 14:14:38,03/13/2017 14:15:03,,
"B25DDF9201E70821AE34000000124578",,"epVmail",03/13/2017 14:15:05,03/13/2017 14:15:47,,
"A8F75C8000010000000F39531072A00A",,"epVmail",03/13/2017 14:19:04,03/13/2017 14:19:36,,
