"InteractionID",Client,"MediaType",submittedTime,CompletedTime,"connID",CRMActivityID
"4E2FB98601E71481884A000000124578",,"epVmail",03/29/2017 08:24:54,03/29/2017 08:25:16,,
"8F89F7B801E714819CA2000000124578",,"epVmail",03/29/2017 08:48:12,03/29/2017 08:48:48,,
"F2B833DE01E714D1B6C6000000124578",,"epVmail",03/29/2017 18:01:40,03/29/2017 18:02:10,,
"1446A7EC01E714D18D8C000000124578",,"epVmail",03/29/2017 18:03:21,03/29/2017 18:04:36,,
"2E92AF4C01E714D194C9000000124578",,"epVmail",03/29/2017 18:03:32,03/29/2017 18:03:37,,
"2C31087001E714D1BBC1000000124578",,"epVmail",03/29/2017 18:03:33,03/29/2017 18:03:40,,
"8081186601E714D18575000000124578",,"epVmail",03/29/2017 18:05:39,03/29/2017 18:05:46,,
"9C29BBE001E714D186A9000000124578",,"epVmail",03/29/2017 18:06:19,03/29/2017 18:06:42,,
"B08D5EAC01E714D1AA02000000124578",,"epVmail",03/29/2017 18:07:29,03/29/2017 18:08:05,,
"FC7AA09001E714D1B934000000124578",,"epVmail",03/29/2017 18:09:25,03/29/2017 18:09:49,,
"03C2E37601E714D1AF8E000000124578",,"epVmail",03/29/2017 18:09:38,03/29/2017 18:10:02,,
"60A6062C01E714D180DC000000124578",,"epVmail",03/29/2017 18:11:38,03/29/2017 18:11:46,,
"649EF91E01E714D1A0C9000000124578",,"epVmail",03/29/2017 18:12:24,03/29/2017 18:12:24,,
"873C7A3201E714D184E1000000124578",,"epVmail",03/29/2017 18:13:02,03/29/2017 18:13:11,,
"CE8E4FBE01E714D1B38F000000124578",,"epVmail",03/29/2017 18:15:25,03/29/2017 18:15:55,,
"E2589BA801E714D1B91E000000124578",,"epVmail",03/29/2017 18:16:14,03/29/2017 18:17:04,,
"EB5D0B4E01E714D1B68E000000124578",,"epVmail",03/29/2017 18:16:59,03/29/2017 18:18:16,,
"2BFDC18401E714D1B172000000124578",,"epVmail",03/29/2017 18:17:06,03/29/2017 18:17:07,,
"A49420BA01E714818B47000000124578",,"epVmail",03/29/2017 08:56:16,03/29/2017 08:56:34,,
"52506E8C01E714B19376000000124578",,"epVmail",03/29/2017 14:04:38,03/29/2017 14:04:47,,
