"InteractionID",Client,"MediaType",submittedTime,CompletedTime,"connID",CRMActivityID
"464A911801E95891AC43000000124578",,"epVmail",04/06/2019 12:06:56,04/06/2019 12:07:13,,
"C99D0DCA01E95891B22C000000124578",,"epVmail",04/06/2019 12:07:36,04/06/2019 12:07:40,,
"8EC4DFCE01E958A1A42F000000124578",,"epVmail",04/06/2019 14:01:30,04/06/2019 14:02:14,,
"1642DEBE01E958A190F2000000124578",,"epVmail",04/06/2019 14:11:17,04/06/2019 14:11:24,,
"AA4CF0EE01E958B198B6000000124578",,"epVmail",04/06/2019 15:35:06,04/06/2019 15:35:30,,
"1A8AA9A801E958C1916A000000124578",,"epVmail",04/06/2019 18:53:25,04/06/2019 18:53:40,,
"D56FC32201E95871862F000000124578",,"epVmail",04/06/2019 08:36:01,04/06/2019 08:36:13,,
"42C7545E01E95891BF3B000000124578",,"epVmail",04/06/2019 11:29:43,04/06/2019 11:31:07,,
"83704CA601E958A18DF1000000124578",,"epVmail",04/06/2019 13:38:45,04/06/2019 13:38:51,,
"EDD8254601E958A1A216000000124578",,"epVmail",04/06/2019 13:45:26,04/06/2019 13:47:53,,
"50F2797E01E958A1A976000000124578",,"epVmail",04/06/2019 13:46:59,04/06/2019 13:48:45,,
"91AD9CBE01E958A1980A000000124578",,"epVmail",04/06/2019 14:24:11,04/06/2019 14:26:19,,
"CF9BC7FA01E958A19552000000124578",,"epVmail",04/06/2019 14:46:01,04/06/2019 14:46:27,,
"1D5FCE2201E958A1A801000000124578",,"epVmail",04/06/2019 14:55:57,04/06/2019 14:57:01,,
"F02989D201E958E1B4A8000000124578",,"epVmail",04/06/2019 21:06:37,04/06/2019 21:07:26,,
"15C27E0801E958E1B28C000000124578",,"epVmail",04/06/2019 22:03:40,04/06/2019 22:03:47,,
"677D453A01E958F19C00000000124578",,"epVmail",04/06/2019 23:12:04,04/06/2019 23:12:57,,
