"InteractionID",Client,"MediaType",submittedTime,CompletedTime,"connID",CRMActivityID
"5B01773801E74F318B68000000124578",,"epVmail",06/12/2017 00:00:50,06/12/2017 00:01:34,,
"BC3715BA01E74F618B26000000124578",,"epVmail",06/12/2017 06:51:23,06/12/2017 06:51:29,,
"01B4FC5801E74F718877000000124578",,"epVmail",06/12/2017 07:14:35,06/12/2017 07:14:44,,
"75701F3C01E74F719CAF000000124578",,"epVmail",06/12/2017 08:02:25,06/12/2017 08:03:06,,
"0FFBE02201E74F71B1CC000000124578",,"epVmail",06/12/2017 08:08:04,06/12/2017 08:08:54,,
"56848E8001E74F71B07A000000124578",,"epVmail",06/12/2017 08:15:01,06/12/2017 08:15:41,,
"C8D49C9801E74F71B92C000000124578",,"epVmail",06/12/2017 08:39:43,06/12/2017 08:39:51,,
"5819B07801E74F719517000000124578",,"epVmail",06/12/2017 08:43:33,06/12/2017 08:44:06,,
"F21938E201E74F7189EF000000124578",,"epVmail",06/12/2017 08:47:27,06/12/2017 08:47:33,,
"FA1D38C201E74F718390000000124578",,"epVmail",06/12/2017 08:47:40,06/12/2017 08:47:47,,
"FAA10C7E01E74F71AFB2000000124578",,"epVmail",06/12/2017 08:49:05,06/12/2017 08:49:46,,
"9DC018D201E74F71A129000000124578",,"epVmail",06/12/2017 08:51:44,06/12/2017 08:51:51,,
"6746595A01E74F71BD91000000124578",,"epVmail",06/12/2017 08:58:27,06/12/2017 08:59:07,,
"C84AF24201E74F718DAD000000124578",,"epVmail",06/12/2017 09:00:57,06/12/2017 09:01:23,,
"F4BE6B4801E74FA18661000000124578",,"epVmail",06/12/2017 13:59:30,06/12/2017 14:15:15,,
"F09E0EE801E74FA1BD1A000000124578",,"epVmail",06/12/2017 14:12:58,06/12/2017 14:13:25,,
"D62D1D3801E74FA19AC6000000124578",,"epVmail",06/12/2017 14:13:47,06/12/2017 14:14:58,,
"1D245EC201E74FA1BAC4000000124578",,"epVmail",06/12/2017 14:13:55,06/12/2017 14:14:01,,
"DBA2D1EA01E74FA1987E000000124578",,"epVmail",06/12/2017 14:15:11,06/12/2017 14:16:02,,
"1AA001C401E74FA1BC14000000124578",,"epVmail",06/12/2017 14:15:12,06/12/2017 14:15:41,,
"3BA22AE601E74FA199C8000000124578",,"epVmail",06/12/2017 14:15:22,06/12/2017 14:15:41,,
"36294DB401E74FA1B111000000124578",,"epVmail",06/12/2017 14:21:58,06/12/2017 14:22:06,,
"8A3F177001E74FC1A216000000124578",,"epVmail",06/12/2017 18:03:24,06/12/2017 18:03:58,,
"A8F3A4CE01E74FC19AC9000000124578",,"epVmail",06/12/2017 18:03:45,06/12/2017 18:03:54,,
"9B2B33A201E74FC1BC18000000124578",,"epVmail",06/12/2017 18:04:19,06/12/2017 18:05:19,,
"E8C7128401E74FC1BAEA000000124578",,"epVmail",06/12/2017 18:05:20,06/12/2017 18:05:37,,
"DCB8D5F401E74FC19E1E000000124578",,"epVmail",06/12/2017 18:05:27,06/12/2017 18:06:11,,
