"DBDateTime","AppName","ElementName",Count
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","1SiteMenuOpen",282
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","2SiteMenuOpen",86
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","3rdDOBAttempt",151
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","3rdSSNCINAttempt",337
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","3SiteMenuClosed",2
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","3SiteMenuOpen",79
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","4SiteMenuOpen",4
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","5SiteMenuOpen",2
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_1",3763
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_10",266
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_12",147
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_14",278
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_15",109
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_16",434
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_17",270
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_18",711
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_19",9
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_2",261
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_20",163
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_21",249
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_22",455
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_23",9154
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_24",61
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_3",708
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_4",1292
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_5",325
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_6",219
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_7",274
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_8",9
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","AfterHours_9",965
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","APM_ENG",11293
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","APM_OTHER",853
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","APM_SPA",1937
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaliZipCode",665
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.3rdDOBAttempt",302
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.3rdSSNCINAttempt",471
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.AfterHours_1",41
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.AfterHours_2",53
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.CaptureSSNDOB",1999
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.CARC_FLG_CSR_SSN",41
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.DOBCount",302
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.DOBValid",1795
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.EnterDOB_PROMPT",1854
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.EnterSSNCIN_PROMPT",2433
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.PlsWait_MSG",1493
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.RetryDOB_MSG",286
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.RetrySSNCIN_MSG",434
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.SetReturnCode_CSR",41
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.SetReturnCode_NINM",107
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.SetReturnCode1_CSR",51
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.silence_1",2080
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.silence_2",1795
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.SSNCINCount",471
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.SSNCINValid",2080
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.SSNDOB2_Closed_MSG",2
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.SSNDOBValidation",1493
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB.Subflow Return_01",1694
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB_1",1506
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CaptureSSNDOB_2",493
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_BOTH_MATERIALSMENU",5
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_CHOICE_MATERIALSMENU",22
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_CHOICEFORM_ENROLLMENU",293
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_CONTACTINFO_MMENU",682
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_CSR_CHOICEMENU",122
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_CSR_CMENU",358
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_CSR_CSUBMENU",32
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_CSR_ENROLLMENU",808
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_CSR_ENROLLSUBMENU",885
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_CSR_ESMENU",239
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_CSR_FEEMENU",120
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_CSR_HCOMENU",247
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_CSR_MAILMENU",23
"2017-03-08 00:00:00.0000000","CARC_CHCO_MENU_NEW","CARC_FLG_CSR_MATERIALSMENU",76
