"InteractionID",Client,"MediaType",submittedTime,CompletedTime,"connID",CRMActivityID
"C361B0D401E77F21BEF1000000124578",,"epVmail",08/12/2017 00:45:22,08/12/2017 00:45:31,,
"9918927601E77F31B706000000124578",,"epVmail",08/12/2017 01:49:14,08/12/2017 01:49:35,,
"3CA0AC6201E77F31B4A1000000124578",,"epVmail",08/12/2017 03:04:55,08/12/2017 03:05:09,,
"C64FCE5201E77F619F2B000000124578",,"epVmail",08/12/2017 07:21:01,08/12/2017 07:21:46,,
"EB21D8FA01E77F619262000000124578",,"epVmail",08/12/2017 08:05:00,08/12/2017 08:05:45,,
"CA2A26BE01E77F618297000000124578",,"epVmail",08/12/2017 08:19:35,08/12/2017 08:20:08,,
"14414CE201E77F618619000000124578",,"epVmail",08/12/2017 08:49:03,08/12/2017 08:49:46,,
"A00BB55C01E77F718F4E000000124578",,"epVmail",08/12/2017 09:13:21,08/12/2017 09:13:52,,
"AB155CA401E77F71B1B9000000124578",,"epVmail",08/12/2017 09:20:00,08/12/2017 09:20:02,,
"6526E23401E77F718E44000000124578",,"epVmail",08/12/2017 09:26:04,08/12/2017 09:26:37,,
"BBC2F5BA01E77F71AC81000000124578",,"epVmail",08/12/2017 09:29:19,08/12/2017 09:30:40,,
"5BD77D4601E77F71868E000000124578",,"epVmail",08/12/2017 09:32:09,08/12/2017 09:32:13,,
"3857ABF201E77F71980C000000124578",,"epVmail",08/12/2017 09:33:03,08/12/2017 09:33:47,,
"43832DFE01E77F71A396000000124578",,"epVmail",08/12/2017 10:00:58,08/12/2017 10:01:35,,
"4A1F610001E77F71969B000000124578",,"epVmail",08/12/2017 10:02:16,08/12/2017 10:02:40,,
"E2A5430E01E77F719BEA000000124578",,"epVmail",08/12/2017 10:05:32,08/12/2017 10:05:40,,
"F93465DC01E77F71B738000000124578",,"epVmail",08/12/2017 10:06:26,08/12/2017 10:06:45,,
"B3B98F0E01E77F7185D1000000124578",,"epVmail",08/12/2017 10:11:33,08/12/2017 10:12:27,,
"5D5FC02801E77F7192DF000000124578",,"epVmail",08/12/2017 10:17:02,08/12/2017 10:17:47,,
"FFA35A9801E77F71BDC2000000124578",,"epVmail",08/12/2017 10:22:12,08/12/2017 10:22:34,,
"36086DB601E77F7192AA000000124578",,"epVmail",08/12/2017 10:31:17,08/12/2017 10:32:38,,
"EDAF079001E77F719571000000124578",,"epVmail",08/12/2017 10:34:29,08/12/2017 10:34:38,,
"36BFF24401E77F71B11F000000124578",,"epVmail",08/12/2017 10:49:50,08/12/2017 10:49:50,,
"846F3B7A01E77F7184AD000000124578",,"epVmail",08/12/2017 11:01:04,08/12/2017 11:01:48,,
"994486C601E77F81B64B000000124578",,"epVmail",08/12/2017 11:07:39,08/12/2017 11:08:09,,
"59FB422E01E77F8183C6000000124578",,"epVmail",08/12/2017 11:12:54,08/12/2017 11:12:59,,
"E845A2AE01E77F81A45D000000124578",,"epVmail",08/12/2017 11:16:58,08/12/2017 11:17:22,,
"1812C37601E77F819CED000000124578",,"epVmail",08/12/2017 11:24:52,08/12/2017 11:25:04,,
"37CA1E2601E77F818CAF000000124578",,"epVmail",08/12/2017 11:26:13,08/12/2017 11:26:31,,
"93F05A6201E77F818F9E000000124578",,"epVmail",08/12/2017 11:28:42,08/12/2017 11:28:48,,
"AC5B51BE01E77F81B2A8000000124578",,"epVmail",08/12/2017 11:35:57,08/12/2017 11:35:57,,
"964D94FE01E77F819D26000000124578",,"epVmail",08/12/2017 11:37:05,08/12/2017 11:37:07,,
"0A9811E001E77F8183A4000000124578",,"epVmail",08/12/2017 11:41:06,08/12/2017 11:41:54,,
"46B307E801E77F81BD91000000124578",,"epVmail",08/12/2017 11:41:07,08/12/2017 11:41:34,,
"AD4FF38A01E77F81851D000000124578",,"epVmail",08/12/2017 11:45:10,08/12/2017 11:45:54,,
"2071F9B201E77F81A96D000000124578",,"epVmail",08/12/2017 11:46:37,08/12/2017 11:46:42,,
"610AB22A01E77F81997E000000124578",,"epVmail",08/12/2017 11:49:13,08/12/2017 11:49:50,,
"6CD1ADDE01E77F81B1E5000000124578",,"epVmail",08/12/2017 11:49:50,08/12/2017 11:49:57,,
"E6BACD6001E77F818B2B000000124578",,"epVmail",08/12/2017 11:52:44,08/12/2017 11:53:11,,
"0D1EF9AE01E77F81A95F000000124578",,"epVmail",08/12/2017 11:53:06,08/12/2017 11:53:07,,
"8DB07D5401E77F819D60000000124578",,"epVmail",08/12/2017 12:00:49,08/12/2017 12:03:21,,
"633808DE01E77F81978B000000124578",,"epVmail",08/12/2017 12:02:51,08/12/2017 12:03:14,,
"7EA18E7E01E77F818E6F000000124578",,"epVmail",08/12/2017 12:04:26,08/12/2017 12:05:11,,
"D277EA9001E77F819E4D000000124578",,"epVmail",08/12/2017 12:29:10,08/12/2017 12:29:55,,
"EE0B399E01E77F81ABEE000000124578",,"epVmail",08/12/2017 12:49:23,08/12/2017 12:49:26,,
"58A1E5DC01E77F81AD6F000000124578",,"epVmail",08/12/2017 12:52:51,08/12/2017 12:52:57,,
"4CFC933801E77F91B7DF000000124578",,"epVmail",08/12/2017 13:07:07,08/12/2017 13:07:29,,
"FA07481601E77F91BEA5000000124578",,"epVmail",08/12/2017 13:13:13,08/12/2017 13:13:58,,
"070261DA01E77F919340000000124578",,"epVmail",08/12/2017 13:18:48,08/12/2017 13:18:52,,
"B3DECFD401E77F91B31F000000124578",,"epVmail",08/12/2017 13:19:47,08/12/2017 13:19:53,,
"0EE354EE01E77F91BB51000000124578",,"epVmail",08/12/2017 13:28:20,08/12/2017 13:28:52,,
"5DAE6A6801E77F91B12A000000124578",,"epVmail",08/12/2017 13:36:09,08/12/2017 13:36:27,,
"1EEFEA6001E77F91BC32000000124578",,"epVmail",08/12/2017 13:57:12,08/12/2017 13:57:57,,
"AEFBD4E801E77F919CDA000000124578",,"epVmail",08/12/2017 13:59:21,08/12/2017 13:59:29,,
