"InteractionID",Client,"MediaType",submittedTime,CompletedTime,"connID",CRMActivityID
"54A25D4A01E8AF71B31B000000124578",,"epVmail",09/03/2018 07:24:09,09/03/2018 07:24:54,,
"95F88CF001E8AF8183FB000000124578",,"epVmail",09/03/2018 08:13:05,09/03/2018 08:19:04,,
"A90FAB7E01E8AF81BA2A000000124578",,"epVmail",09/03/2018 08:16:35,09/03/2018 08:17:16,,
"CC2E6B6001E8AF81A428000000124578",,"epVmail",09/03/2018 08:38:18,09/03/2018 08:38:25,,
"0C2D7AEA01E8AF81BBE6000000124578",,"epVmail",09/03/2018 09:09:30,09/03/2018 09:10:14,,
"48249E6601E8AF8199A1000000124578",,"epVmail",09/03/2018 09:09:34,09/03/2018 09:09:39,,
"0FC8F64801E8AF81AF2A000000124578",,"epVmail",09/03/2018 09:13:41,09/03/2018 09:19:38,,
"D0870DD801E8AF818D5D000000124578",,"epVmail",09/03/2018 09:21:04,09/03/2018 09:21:36,,
"04A1648C01E8AF818FD0000000124578",,"epVmail",09/03/2018 09:29:27,09/03/2018 09:29:47,,
"2D55FA4001E8AF819C2E000000124578",,"epVmail",09/03/2018 09:41:14,09/03/2018 09:41:53,,
"29368FBE01E8AF9184BF000000124578",,"epVmail",09/03/2018 09:45:36,09/03/2018 09:46:15,,
"4044E71C01E8AF91A3C0000000124578",,"epVmail",09/03/2018 09:59:17,09/03/2018 09:59:23,,
"6894B7CE01E8AF91971F000000124578",,"epVmail",09/03/2018 10:02:11,09/03/2018 10:02:54,,
"9BA6F75201E8AF91A910000000124578",,"epVmail",09/03/2018 10:09:57,09/03/2018 10:10:42,,
"4E04F3B601E8AF919CB3000000124578",,"epVmail",09/03/2018 10:28:49,09/03/2018 10:29:16,,
"0AE7C86E01E8AF918283000000124578",,"epVmail",09/03/2018 10:35:07,09/03/2018 10:35:57,,
"4237E7D601E8AF91A1BC000000124578",,"epVmail",09/03/2018 10:35:24,09/03/2018 10:35:35,,
"8EA44A3801E8AF91981E000000124578",,"epVmail",09/03/2018 10:37:47,09/03/2018 10:38:07,,
"ECBF52D401E8AF9182B1000000124578",,"epVmail",09/03/2018 10:40:49,09/03/2018 10:41:49,,
