"InteractionID",Client,"MediaType",submittedTime,CompletedTime,"connID",CRMActivityID
"BA69814601E82CD19EF0000000124578",,"epVmail",03/21/2018 00:26:45,03/21/2018 00:27:15,,
"6652422001E82CD19C5A000000124578",,"epVmail",03/21/2018 00:46:20,03/21/2018 00:46:51,,
"BDD5DEDA01E82CD1A4EF000000124578",,"epVmail",03/21/2018 01:24:27,03/21/2018 01:24:51,,
"C9260AD801E82D01BC27000000124578",,"epVmail",03/21/2018 07:05:01,03/21/2018 07:07:59,,
"9E608BEE01E82D018B3A000000124578",,"epVmail",03/21/2018 07:33:47,03/21/2018 07:39:45,,
"1C79EE5601E82D01B1F3000000124578",,"epVmail",03/21/2018 07:47:39,03/21/2018 07:48:23,,
"C2D289CA01E82D1198F2000000124578",,"epVmail",03/21/2018 08:26:36,03/21/2018 08:26:43,,
"1DABB2A401E82D11A324000000124578",,"epVmail",03/21/2018 08:28:46,03/21/2018 08:28:50,,
"8FD5020801E82D1180D0000000124578",,"epVmail",03/21/2018 08:40:57,03/21/2018 08:41:39,,
"AE024FDC01E82D119737000000124578",,"epVmail",03/21/2018 08:48:07,03/21/2018 08:48:51,,
"51EC647001E82D119881000000124578",,"epVmail",03/21/2018 08:52:13,03/21/2018 08:52:29,,
"6ACFF7B401E82D119753000000124578",,"epVmail",03/21/2018 08:53:26,03/21/2018 08:59:23,,
"9DEBE86401E82D11AF8F000000124578",,"epVmail",03/21/2018 08:53:42,03/21/2018 08:53:42,,
"4F8A327001E82D119F9C000000124578",,"epVmail",03/21/2018 08:56:05,03/21/2018 08:58:59,,
"7F74538E01E82D11BA96000000124578",,"epVmail",03/21/2018 09:00:11,03/21/2018 09:00:21,,
"40B7BB1801E82D118A53000000124578",,"epVmail",03/21/2018 09:00:23,03/21/2018 09:00:34,,
"2AC27A1801E82D61A5F1000000124578",,"epVmail",03/21/2018 18:01:54,03/21/2018 18:01:58,,
"487AAABC01E82D61A4E0000000124578",,"epVmail",03/21/2018 18:02:42,03/21/2018 18:02:55,,
"3D0B13A601E82D61A299000000124578",,"epVmail",03/21/2018 18:03:48,03/21/2018 18:04:49,,
"6AC5EB4A01E82D61B501000000124578",,"epVmail",03/21/2018 18:03:52,03/21/2018 18:03:56,,
"95EFB8A001E82D619590000000124578",,"epVmail",03/21/2018 18:04:39,03/21/2018 18:04:46,,
"842371E801E82D61A55F000000124578",,"epVmail",03/21/2018 18:04:45,03/21/2018 18:04:56,,
"A1441BC401E82D6199B4000000124578",,"epVmail",03/21/2018 18:05:00,03/21/2018 18:05:02,,
"9F5BE05801E82D619E72000000124578",,"epVmail",03/21/2018 18:06:06,03/21/2018 18:06:55,,
"3154720401E82D61B180000000124578",,"epVmail",03/21/2018 18:09:53,03/21/2018 18:10:24,,
"5B08DF2C01E82D618ADD000000124578",,"epVmail",03/21/2018 18:11:26,03/21/2018 18:12:19,,
"F4CB52C601E82D61AFF2000000124578",,"epVmail",03/21/2018 18:13:14,03/21/2018 18:19:13,,
"4B4A536801E82D61BE9F000000124578",,"epVmail",03/21/2018 18:13:18,03/21/2018 18:13:24,,
"D1512F9001E82D61914E000000124578",,"epVmail",03/21/2018 18:14:06,03/21/2018 18:14:10,,
"78823D2C01E82D61B48E000000124578",,"epVmail",03/21/2018 18:18:23,03/21/2018 18:18:35,,
"81FB2B8401E82D61A231000000124578",,"epVmail",03/21/2018 18:18:53,03/21/2018 18:18:59,,
"9A3636C601E82D61A115000000124578",,"epVmail",03/21/2018 18:19:39,03/21/2018 18:19:45,,
"A5BFAA2C01E82D6186DC000000124578",,"epVmail",03/21/2018 18:21:20,03/21/2018 18:22:51,,
"EB4B046A01E82D61968B000000124578",,"epVmail",03/21/2018 18:22:08,03/21/2018 18:22:22,,
"54B2A57001E82D619001000000124578",,"epVmail",03/21/2018 18:24:58,03/21/2018 18:25:17,,
"5B59ACF201E82D61A163000000124578",,"epVmail",03/21/2018 18:25:18,03/21/2018 18:25:45,,
"A1CB2EA401E82D61B5BD000000124578",,"epVmail",03/21/2018 18:29:10,03/21/2018 18:29:16,,
"2F2E8AA601E82D61A5B6000000124578",,"epVmail",03/21/2018 18:37:45,03/21/2018 18:37:59,,
"050510E001E82D61B075000000124578",,"epVmail",03/21/2018 18:50:47,03/21/2018 18:50:47,,
"986ECB8201E82D61AC15000000124578",,"epVmail",03/21/2018 18:58:32,03/21/2018 18:58:37,,
"3C24152001E82D61B516000000124578",,"epVmail",03/21/2018 19:01:32,03/21/2018 19:02:04,,
"B6BF240001E82D61B154000000124578",,"epVmail",03/21/2018 19:04:27,03/21/2018 19:05:32,,
"13821A1201E82D61B5B1000000124578",,"epVmail",03/21/2018 19:08:00,03/21/2018 19:08:03,,
"867E711401E82D61AEB0000000124578",,"epVmail",03/21/2018 19:09:23,03/21/2018 19:09:45,,
"8E15A4C401E82D618537000000124578",,"epVmail",03/21/2018 19:10:47,03/21/2018 19:10:57,,
"AD256C6E01E82D61A058000000124578",,"epVmail",03/21/2018 19:10:55,03/21/2018 19:12:11,,
"5DCCD78C01E82D619DD9000000124578",,"epVmail",03/21/2018 19:14:50,03/21/2018 19:14:58,,
"349143C601E82D61A010000000124578",,"epVmail",03/21/2018 19:15:59,03/21/2018 19:16:46,,
"6601116601E82D61BC8F000000124578",,"epVmail",03/21/2018 19:16:16,03/21/2018 19:17:11,,
