"InteractionID",Client,"MediaType",submittedTime,CompletedTime,"connID",CRMActivityID
"90E31AF401E9CF0187E9000000124578",,"epVmail",09/04/2019 06:15:49,09/04/2019 06:16:00,,
"8F9766C201E9CF21874B000000124578",,"epVmail",09/04/2019 10:00:54,09/04/2019 10:02:12,,
"1470C6E201E9CF31AB93000000124578",,"epVmail",09/04/2019 12:19:21,09/04/2019 12:20:33,,
"6929100000010000000059BB1366960A",,"epVmail",09/04/2019 16:24:14,09/04/2019 16:24:44,,
"5D225EF601E9CF51B158000000124578",,"epVmail",09/04/2019 15:42:53,09/04/2019 15:43:13,,
"1215420000010000000C218E1166A00A",,"epVmail",09/04/2019 13:04:26,09/04/2019 13:05:26,,
"F3607C8000010000000C134F1166A00A",,"epVmail",09/04/2019 12:25:56,09/04/2019 12:26:29,,
"DC7AD87201E9CF41AC9D000000124578",,"epVmail",09/04/2019 12:45:46,09/04/2019 12:45:57,,
"C884918C01E9CF418FFB000000124578",,"epVmail",09/04/2019 13:22:59,09/04/2019 13:23:30,,
"369A4EE801E9CF71A5A0000000124578",,"epVmail",09/04/2019 19:06:31,09/04/2019 19:07:01,,
"4A869C1C01E9CF71A9FA000000124578",,"epVmail",09/04/2019 19:14:38,09/04/2019 19:14:56,,
"99AD818000010000000C1A5D1166A00A",,"epVmail",09/04/2019 12:43:17,09/04/2019 12:43:27,,
"034DD42401E9CF41810C000000124578",,"epVmail",09/04/2019 13:44:20,09/04/2019 13:44:54,,
"97337F1601E9CF518706000000124578",,"epVmail",09/04/2019 15:17:12,09/04/2019 15:17:39,,
"9584DFFA01E9CF7190DF000000124578",,"epVmail",09/04/2019 19:37:52,09/04/2019 19:38:24,,
"DCDB59CE01E9CF71BE0D000000124578",,"epVmail",09/04/2019 19:40:19,09/04/2019 19:41:11,,
"172B9DE401E9CF81B187000000124578",,"epVmail",09/04/2019 19:56:02,09/04/2019 19:56:40,,
"5215656A01E9CF8183B8000000124578",,"epVmail",09/04/2019 20:06:05,09/04/2019 20:06:20,,
"09BB080000010000000C161B1166A00A",,"epVmail",09/04/2019 12:32:28,09/04/2019 12:32:39,,
"167339DE01E9CF418AD5000000124578",,"epVmail",09/04/2019 12:48:57,09/04/2019 12:49:13,,
"33517F8001E9CF41B52A000000124578",,"epVmail",09/04/2019 13:18:45,09/04/2019 13:19:16,,
"EBB905B201E9CF519F94000000124578",,"epVmail",09/04/2019 15:39:22,09/04/2019 15:40:15,,
"F4C88BA801E9CF218E57000000124578",,"epVmail",09/04/2019 08:43:06,09/04/2019 08:43:06,,
"6934D8A001E9CF319130000000124578",,"epVmail",09/04/2019 12:00:44,09/04/2019 12:01:20,,
"53BF8E2001E9CF518087000000124578",,"epVmail",09/04/2019 15:35:08,09/04/2019 15:36:08,,
"68224BB201E9CF81A905000000124578",,"epVmail",09/04/2019 21:09:48,09/04/2019 21:10:34,,
