SkillGroupSkillTargetID	AgentSkillTargetID
5994	8295
5995	8295
6037	8295
6038	8295
6039	8295
6040	8295
6041	8295
6042	8295
6044	8295
6045	8295
6046	8295
6047	8295
6048	8295
6049	8295
6163	8295
6164	8295
6700	8301
6701	8301
5994	8303
5995	8303
6037	8303
6038	8303
6039	8303
6040	8303
6041	8303
6042	8303
6044	8303
6045	8303
6046	8303
6047	8303
6048	8303
6049	8303
6163	8303
6164	8303
5183	8305
5182	8306
5183	8306
5184	8306
5183	8309
5193	8309
5182	8310
5183	8310
5184	8310
5192	8310
5193	8310
5194	8310
5182	8312
5183	8312
5184	8312
5192	8312
5193	8312
5194	8312
5183	8313
5193	8313
5193	8314
5182	8315
5183	8315
5184	8315
8250	8316
5442	8317
8282	8317
11090	8318
6146	8319
11090	8320
6146	8321
6146	8322
5183	8331
17053	8331
7284	8335
7285	8335
8406	8336
8407	8336
8408	8336
8409	8336
8410	8336
8411	8336
8412	8336
8413	8336
13207	8339
8406	8340
8407	8340
8408	8340
8409	8340
8410	8340
8411	8340
8412	8340
8413	8340
7284	8343
7284	8344
7285	8344
8406	8345
8408	8345
8410	8345
8412	8345
7611	8346
10983	8346
5315	8348
5313	8349
5314	8349
5313	8350
5314	8350
5317	8351
5319	8351
8244	8351
8329	8351
5317	8352
5319	8352
8244	8352
8329	8352
8913	8352
5317	8353
5318	8353
5319	8353
5320	8353
8244	8353
8245	8353
8329	8353
8330	8353
5317	8354
5318	8354
5319	8354
5320	8354
8244	8354
8245	8354
5317	8355
5318	8355
5319	8355
5320	8355
8244	8355
8245	8355
8329	8355
8330	8355
5317	8356
5318	8356
5319	8356
5320	8356
8244	8356
8245	8356
8329	8356
8330	8356
5317	8358
5319	8358
8244	8358
8329	8358
5317	8364
5318	8364
5319	8364
5320	8364
8220	8364
8221	8364
8244	8364
8245	8364
8329	8364
8330	8364
5994	8367
5995	8367
5994	8368
6037	8368
6038	8368
6039	8368
6040	8368
6041	8368
6042	8368
6163	8368
6146	8381
8406	8382
8407	8382
8408	8382
8409	8382
8410	8382
8411	8382
8412	8382
8413	8382
8406	8384
8408	8384
8410	8384
8412	8384
8406	8386
8407	8386
8408	8386
8409	8386
8410	8386
8411	8386
8406	8387
8407	8387
8408	8387
8409	8387
8410	8387
8411	8387
8412	8387
8413	8387
7611	8388
7612	8388
10983	8388
10984	8388
7611	8389
10983	8389
8406	8390
8407	8390
8408	8390
8409	8390
8410	8390
8411	8390
8412	8390
8413	8390
9876	8392
9877	8392
8406	8393
8407	8393
8408	8393
8409	8393
8410	8393
8411	8393
8412	8393
8413	8393
8406	8397
8407	8397
8408	8397
8409	8397
8410	8397
8411	8397
8406	8398
8408	8398
8410	8398
7611	8399
7612	8399
10983	8399
10984	8399
8406	8400
8407	8400
8408	8400
8409	8400
8410	8400
8411	8400
8406	8403
8407	8403
8408	8403
8409	8403
8410	8403
8411	8403
8412	8403
8413	8403
8407	8404
8409	8404
8411	8404
8406	8405
8408	8405
8410	8405
5183	8415
5183	8416
5183	8417
5183	8418
5183	8419
5183	8420
5183	8421
5196	8422
15894	8422
5183	8423
5183	8425
5183	8426
5193	8426
9831	8427
5183	8430
5193	8430
5183	8432
5193	8432
6146	8433
7611	8438
10983	8438
6148	8442
6148	8443
6146	8459
6146	8460
7611	8461
7612	8461
7611	8462
7612	8462
8406	8463
8407	8463
8408	8463
8409	8463
8410	8463
8411	8463
8406	8464
8407	8464
8408	8464
8409	8464
8410	8464
8411	8464
8406	8465
8407	8465
8408	8465
8409	8465
8410	8465
8411	8465
8412	8465
8413	8465
10163	8466
10882	8466
8406	8467
8407	8467
8408	8467
8409	8467
8410	8467
8411	8467
8406	8468
8407	8468
8408	8468
8409	8468
8410	8468
8411	8468
8406	8469
8407	8469
8408	8469
8409	8469
8410	8469
8411	8469
8406	8470
8407	8470
8408	8470
8409	8470
8410	8470
8411	8470
8406	8471
8408	8471
8410	8471
8406	8472
8408	8472
8410	8472
8406	8473
8408	8473
8410	8473
8406	8474
8408	8474
8410	8474
7611	8476
7612	8476
10983	8476
10984	8476
8406	8477
8408	8477
8410	8477
8412	8477
8406	8478
8408	8478
8410	8478
8412	8478
13207	8479
8406	8480
8408	8480
8410	8480
7611	8481
7611	8483
7611	8484
7611	8485
7611	8487
7612	8487
7611	8488
7611	8489
7612	8489
10983	8489
10984	8489
7611	8493
7611	8494
7611	8496
7611	8497
7611	8500
7611	8501
6146	8503
13205	8509
13206	8509
13205	8510
13206	8510
5994	8516
5995	8516
5317	8522
5319	8522
8244	8522
5317	8523
5318	8523
5319	8523
5320	8523
8244	8523
8245	8523
5994	8524
5317	8525
5318	8525
5319	8525
5320	8525
8244	8525
8245	8525
5317	8529
5318	8529
5319	8529
5320	8529
8244	8529
8245	8529
5994	8530
5995	8530
5994	8532
5994	8533
5995	8533
5317	8535
5319	8535
8244	8535
8329	8535
8913	8535
5994	8537
5995	8537
5994	8539
5995	8539
5317	8540
5318	8540
5319	8540
5320	8540
8244	8540
8245	8540
5994	8541
5994	8542
5995	8542
5994	8543
5994	8544
5994	8545
5257	8546
6146	8547
8250	8548
6146	8551
6146	8552
8282	8553
8283	8553
6146	8554
6146	8555
6146	8556
6146	8557
6146	8558
11090	8558
6146	8559
8250	8569
8251	8569
8913	8569
8250	8571
8250	8572
8251	8572
8913	8572
5196	8573
5204	8573
5196	8574
5204	8574
5196	8576
5204	8576
12739	8577
5196	8578
5204	8578
7558	8579
7558	8580
7558	8581
7558	8582
6146	8585
6146	8586
11090	8587
6146	8588
5196	8589
5196	8590
5196	8592
5204	8592
5196	8594
5196	8597
5196	8599
5183	8600
5265	8604
6146	8606
6146	8609
5265	8610
5266	8610
5994	8611
5994	8614
5995	8614
10981	8614
10982	8614
6700	8617
5994	8621
6868	8627
5994	8644
5995	8644
6934	8645
5994	8646
5995	8646
5994	8647
5995	8647
5994	8649
5995	8649
10981	8649
10982	8649
5994	8651
5995	8651
5994	8652
5994	8653
5995	8653
5994	8654
5995	8654
5994	8655
5995	8655
6037	8655
6038	8655
6039	8655
6040	8655
6041	8655
6042	8655
6044	8655
6045	8655
6046	8655
6047	8655
6048	8655
6049	8655
6146	8658
6146	8659
13207	8662
13208	8662
8406	8663
8408	8663
8410	8663
8412	8663
8406	8664
8407	8664
8408	8664
8409	8664
8410	8664
8411	8664
8412	8664
8413	8664
13207	8665
8406	8666
8407	8666
8408	8666
8409	8666
8410	8666
8411	8666
8412	8666
8413	8666
7611	8667
7612	8667
10983	8667
10984	8667
7611	8668
7612	8668
10983	8668
10984	8668
8406	8669
8408	8669
8410	8669
7611	8670
7612	8670
10983	8670
10984	8670
8406	8671
8407	8671
8408	8671
8409	8671
8410	8671
8411	8671
8412	8671
8413	8671
7611	8672
8406	8673
8407	8673
8408	8673
8409	8673
8410	8673
8411	8673
8412	8673
8413	8673
6146	8674
6146	8675
6146	8676
6146	8677
6146	8678
11090	8680
11090	8681
5317	8682
5319	8682
8244	8682
8329	8682
5317	8684
5319	8684
8244	8684
8329	8684
5317	8685
5318	8685
5319	8685
5320	8685
8244	8685
8245	8685
5317	8689
5318	8689
5319	8689
5320	8689
8244	8689
8245	8689
8329	8689
8330	8689
5317	8690
5319	8690
8244	8690
5317	8694
5319	8694
8244	8694
8329	8694
5317	8695
5319	8695
8244	8695
8329	8695
5317	8696
5318	8696
5319	8696
5320	8696
8244	8696
8245	8696
5317	8698
5319	8698
8244	8698
8329	8698
5317	8699
5318	8699
5319	8699
5320	8699
8244	8699
8245	8699
8329	8699
8330	8699
8220	8701
8221	8701
10540	8701
10541	8701
11229	8701
11230	8701
13719	8704
8282	8718
8283	8718
5442	8720
5315	8729
5196	8732
5204	8732
5442	8733
5442	8734
8282	8734
8283	8734
5440	8737
8282	8751
8283	8751
5315	8762
5316	8766
5440	8767
5315	8773
8282	8784
8282	8790
5442	8791
5183	8812
5196	8812
15894	8812
5196	8813
5187	8816
5442	8821
5442	8827
6146	8831
8912	8894
8912	8896
8912	8898
8912	8901
8912	8902
8912	8903
8912	8904
8912	8905
8912	8907
8912	8910
11523	8910
11523	8911
11524	8911
7611	8959
7611	8960
9876	8961
10983	8961
6933	8962
6933	8963
7611	8963
7611	8967
10983	8967
7611	8968
9876	8969
9877	8969
10984	8969
9876	8970
7611	8972
7611	8973
7611	8974
7611	8975
7612	8975
7611	8977
7612	8977
10983	8977
10984	8977
13207	8978
6933	8980
7611	8981
7611	8982
7611	8983
7611	8984
9876	8985
9877	8985
10543	8985
10983	8985
10984	8985
6933	8986
13207	8987
9876	8988
9877	8988
10984	8988
7611	8990
7611	8992
7611	8993
7612	8993
10983	8993
10984	8993
13207	8994
13208	8994
7611	8995
7611	8996
7611	8997
7611	8998
7611	8999
7611	9000
10983	9000
7611	9003
5196	9006
5204	9006
15894	9006
15895	9006
5196	9009
5204	9009
5196	9011
5196	9016
5204	9016
5196	9019
5204	9019
5207	9022
5257	9022
5257	9023
5196	9025
5593	9027
11088	9027
6146	9028
5257	9031
8283	9034
8282	9035
8282	9036
5442	9040
8282	9041
8283	9041
8282	9042
8282	9044
8283	9044
6146	9045
6146	9046
6146	9047
7611	9048
7611	9049
10983	9049
7611	9050
9876	9051
13207	9052
7611	9053
7611	9055
7611	9056
7611	9058
7611	9059
7611	9060
7611	9062
7611	9063
7611	9065
9876	9065
7611	9066
7611	9067
7611	9068
6146	9069
14669	9069
6146	9070
6933	9073
7611	9073
6146	9075
6146	9076
5994	9077
5995	9077
5994	9078
5995	9078
5994	9079
5995	9079
5994	9080
5994	9081
5995	9081
5994	9082
5995	9082
5994	9083
5995	9083
5994	9084
5994	9085
5994	9086
5995	9086
10981	9086
10982	9086
6700	9087
6701	9087
6700	9088
6701	9088
11086	9089
11088	9089
5994	9091
5995	9091
5994	9092
5995	9092
5994	9093
5995	9093
5994	9094
5994	9095
5995	9095
6146	9097
6146	9098
5196	9118
5204	9118
15894	9120
15895	9120
15894	9122
15895	9122
5257	9125
5183	9127
5193	9127
5183	9132
5187	9132
5193	9133
6934	9141
6146	9159
6146	9160
6146	9161
6146	9162
6146	9163
6146	9164
11090	9165
6146	9166
11090	9167
6146	9168
6146	9171
6146	9185
11090	9186
6146	9187
6146	9188
11090	9189
6146	9190
11090	9191
6146	9192
6146	9193
6146	9194
6146	9195
11090	9196
11090	9197
6146	9198
6146	9199
11090	9200
11090	9201
11090	9202
11090	9203
6146	9204
6146	9205
6146	9206
6146	9207
6146	9208
6146	9209
11090	9209
6146	9210
6148	9211
11090	9212
5183	9213
5193	9213
6146	9214
11090	9215
6146	9216
5317	9219
5318	9219
5319	9219
5320	9219
8244	9219
8245	9219
8329	9219
8330	9219
5317	9220
5318	9220
5319	9220
5320	9220
8244	9220
8245	9220
8329	9220
8330	9220
5317	9222
5318	9222
5319	9222
5320	9222
8244	9222
8245	9222
8329	9222
8330	9222
5317	9223
5318	9223
5319	9223
5320	9223
8244	9223
8245	9223
8329	9223
8330	9223
5317	9224
5318	9224
5319	9224
5320	9224
8244	9224
8245	9224
8329	9224
8330	9224
5994	9226
5995	9226
5317	9227
5318	9227
5319	9227
5320	9227
8244	9227
8245	9227
8329	9227
8330	9227
5317	9228
5318	9228
5319	9228
5320	9228
8244	9228
8245	9228
8329	9228
8330	9228
8220	9229
8221	9229
5317	9230
5319	9230
8244	9230
8329	9230
5317	9232
5318	9232
5319	9232
5320	9232
8244	9232
8245	9232
8329	9232
8330	9232
5317	9234
5318	9234
5319	9234
5320	9234
8244	9234
8245	9234
8329	9234
8330	9234
5317	9235
5318	9235
5319	9235
5320	9235
8244	9235
8245	9235
8329	9235
8330	9235
5317	9236
5318	9236
5319	9236
5320	9236
8244	9236
8245	9236
5317	9237
5318	9237
5319	9237
5320	9237
8244	9237
8245	9237
8329	9237
8330	9237
6146	9238
6146	9239
6146	9240
6146	9241
6146	9242
6146	9243
14669	9243
6146	9244
6146	9245
6146	9246
6146	9247
6146	9250
6146	9251
6146	9252
6146	9253
6146	9254
11090	9254
6146	9255
6146	9256
11090	9258
6146	9259
6146	9260
14669	9261
6146	9262
6146	9263
6146	9265
6146	9266
6146	9267
6146	9268
5442	9271
8282	9272
9831	9276
9831	9277
9832	9277
6149	9279
6148	9280
5317	9288
5318	9288
5319	9288
5320	9288
8220	9288
8221	9288
8244	9288
8245	9288
8329	9288
8330	9288
10540	9288
10541	9288
11229	9288
11230	9288
5183	9290
5257	9292
5183	9293
15894	9295
15895	9295
5183	9297
5196	9297
15894	9297
5196	9298
5204	9298
15894	9298
15895	9298
5183	9299
15894	9300
5193	9301
5183	9302
5193	9302
5183	9303
5193	9303
5183	9304
5193	9304
5196	9304
5204	9304
15894	9304
15895	9304
5442	9305
5257	9307
9831	9311
5187	9313
5187	9314
5317	9316
5318	9316
5319	9316
5320	9316
8244	9316
8245	9316
8329	9316
8330	9316
5317	9317
5318	9317
5319	9317
5320	9317
8244	9317
8245	9317
8329	9317
8330	9317
5317	9319
5318	9319
5319	9319
5320	9319
8244	9319
8245	9319
8329	9319
8330	9319
5317	9320
5318	9320
5319	9320
5320	9320
8244	9320
8245	9320
8329	9320
8330	9320
5317	9321
5318	9321
5319	9321
5320	9321
8244	9321
8245	9321
8329	9321
8330	9321
5317	9322
5318	9322
5319	9322
5320	9322
8244	9322
8245	9322
8329	9322
8330	9322
5317	9323
5318	9323
5319	9323
5320	9323
8244	9323
8245	9323
8329	9323
8330	9323
5317	9324
5318	9324
5319	9324
5320	9324
8244	9324
8245	9324
8329	9324
8330	9324
5317	9325
5318	9325
5319	9325
5320	9325
8220	9325
8221	9325
8244	9325
8245	9325
8329	9325
8330	9325
5317	9327
5318	9327
5319	9327
5320	9327
8244	9327
8245	9327
5317	9328
5318	9328
5319	9328
5320	9328
8244	9328
8245	9328
8329	9328
8330	9328
5317	9330
5318	9330
5319	9330
5320	9330
8220	9330
8221	9330
8244	9330
8245	9330
8329	9330
8330	9330
5317	9331
5319	9331
8220	9331
8244	9331
8329	9331
6146	9332
6146	9333
9977	9334
11090	9335
6146	9336
6146	9337
8220	9338
10540	9338
11229	9338
5196	9339
5196	9340
5183	9342
5193	9342
15894	9342
15895	9342
5207	9344
5257	9344
5196	9345
5204	9345
5196	9346
5204	9346
10546	9346
10547	9346
10548	9346
10549	9346
5313	9347
5314	9347
5196	9349
13207	9350
7611	9352
7612	9352
7611	9355
7611	9357
7611	9358
7611	9360
7612	9360
7611	9361
7611	9362
7611	9363
7612	9363
7611	9366
10983	9366
7611	9368
10983	9368
7611	9369
7611	9370
7612	9370
7611	9371
7611	9372
6146	9373
5317	9374
5318	9374
5319	9374
5320	9374
8244	9374
8245	9374
8329	9374
8330	9374
5317	9376
5318	9376
5319	9376
5320	9376
8244	9376
8245	9376
8329	9376
8330	9376
5317	9377
5319	9377
8220	9377
8244	9377
8329	9377
5317	9379
5318	9379
5319	9379
5320	9379
8245	9379
8329	9379
8330	9379
5317	9382
5319	9382
8244	9382
8329	9382
5317	9383
5318	9383
5319	9383
5320	9383
8244	9383
8245	9383
8329	9383
8330	9383
5317	9384
5319	9384
8244	9384
8329	9384
5317	9386
5318	9386
5319	9386
5320	9386
8244	9386
8245	9386
5317	9387
5319	9387
8244	9387
8329	9387
5317	9388
5318	9388
5319	9388
5320	9388
8244	9388
8245	9388
8329	9388
8330	9388
5440	9391
5994	9393
5995	9393
5994	9394
5995	9394
5994	9396
5995	9396
10981	9396
10982	9396
6700	9397
5994	9398
5995	9398
6700	9399
6701	9399
10981	9399
10982	9399
5994	9400
5995	9400
10981	9400
10982	9400
5994	9401
5995	9401
5994	9402
5994	9403
5995	9403
5994	9404
5994	9405
5994	9406
5995	9406
5994	9407
5995	9407
5994	9408
5994	9410
5995	9410
5994	9411
5995	9411
5994	9412
5995	9413
6700	9414
6701	9414
6148	9415
5994	9416
7611	9417
7612	9417
5183	9418
5193	9418
5196	9421
5204	9421
15894	9421
15895	9421
5183	9423
5183	9424
5183	9426
5193	9426
5183	9428
5193	9428
5183	9429
5187	9429
5183	9430
5183	9431
5183	9432
5196	9432
5183	9433
5183	9434
5193	9434
5183	9436
5193	9436
9831	9437
5187	9439
8282	9440
6148	9441
6148	9442
6148	9443
6146	9444
6146	9445
5183	9448
5183	9449
5183	9450
5183	9451
5193	9451
5183	9452
5193	9452
5257	9453
5183	9454
5193	9454
5183	9455
5193	9455
5183	9456
5183	9457
5183	9458
5183	9459
5193	9459
5183	9460
5193	9460
5186	9461
5196	9462
5204	9462
10546	9462
10547	9462
10548	9462
10549	9462
5193	9463
5183	9464
5183	9465
5193	9465
5183	9466
5183	9467
15894	9467
5183	9468
5183	9470
5193	9470
7611	9473
10983	9473
7611	9474
10983	9474
8406	9475
8408	9475
8410	9475
8412	9475
7611	9477
10983	9477
8406	9478
8408	9478
8410	9478
8412	9478
8406	9479
8408	9479
8410	9479
8412	9479
8406	9480
8408	9480
8410	9480
8412	9480
8406	9481
8408	9481
8410	9481
8412	9481
8406	9482
8407	9482
8408	9482
8409	9482
8410	9482
8411	9482
8412	9482
8413	9482
7611	9483
8406	9485
8408	9485
8410	9485
8412	9485
8406	9486
8408	9486
8410	9486
8412	9486
8406	9489
8408	9489
8410	9489
8412	9489
8406	9490
8408	9490
8410	9490
8412	9490
8406	9491
8408	9491
8410	9491
8412	9491
8406	9492
8408	9492
8410	9492
8412	9492
5183	9493
5183	9494
5183	9495
5183	9496
5193	9496
10548	9496
10549	9496
5183	9499
5193	9499
5183	9500
5183	9501
5193	9501
5183	9502
5193	9502
5183	9503
5183	9504
5183	9505
5193	9505
5183	9507
5193	9507
5183	9508
5183	9509
5183	9510
5183	9511
5193	9511
5183	9512
5183	9513
5193	9513
5183	9514
5183	9516
5183	9517
5994	9518
5995	9518
5994	9519
5995	9519
5994	9520
5994	9521
5995	9521
5994	9522
5994	9523
5995	9523
5994	9524
5995	9524
13205	9525
13206	9525
5994	9526
5995	9526
5994	9527
5994	9528
5994	9529
5995	9529
5994	9530
5994	9531
5995	9531
5994	9532
5995	9532
6700	9533
6701	9533
10981	9533
10982	9533
5994	9534
5994	9535
5995	9535
5994	9536
5994	9537
5317	9538
5318	9538
5319	9538
5320	9538
8244	9538
8245	9538
5317	9539
5319	9539
8244	9539
8329	9539
5317	9540
5318	9540
5319	9540
5320	9540
8244	9540
8245	9540
8329	9540
8330	9540
5317	9541
5318	9541
5319	9541
5320	9541
8244	9541
8245	9541
8329	9541
8330	9541
5317	9542
5319	9542
8244	9542
5317	9543
5318	9543
5319	9543
5320	9543
8244	9543
8245	9543
8329	9543
8330	9543
5317	9544
5318	9544
5319	9544
5320	9544
8244	9544
8245	9544
8329	9544
8330	9544
5317	9545
5318	9545
5319	9545
5320	9545
8244	9545
8245	9545
8329	9545
8330	9545
5317	9546
5319	9546
8244	9546
8329	9546
5317	9548
5318	9548
5319	9548
5320	9548
8244	9548
8245	9548
8329	9548
8330	9548
5317	9549
5319	9549
8244	9549
8329	9549
5317	9550
5319	9550
8244	9550
8329	9550
5196	9553
5204	9553
5207	9554
5257	9554
5196	9556
5196	9557
5257	9558
5196	9559
5196	9560
5196	9561
5183	9563
5193	9563
5196	9564
5204	9564
5183	9565
5196	9566
5204	9566
5196	9567
5183	9569
5196	9570
6146	9571
5187	9572
6146	9573
11090	9579
9977	9580
11090	9582
6146	9583
6146	9585
11090	9585
6146	9586
6146	9587
11090	9587
6146	9591
7611	9595
7612	9595
10983	9595
10984	9595
8282	9596
8283	9596
5442	9615
6146	9621
5196	9622
5204	9622
5196	9623
5196	9624
5204	9624
5186	9625
5436	9625
5196	9626
5204	9626
5196	9627
5196	9628
5196	9629
5204	9629
5196	9630
5201	9630
5204	9630
5196	9631
5204	9631
5196	9632
5204	9632
5196	9633
5196	9635
5204	9635
5196	9636
5204	9636
5196	9637
5204	9637
15894	9637
15895	9637
5196	9638
5204	9638
5196	9639
5196	9640
5204	9640
5196	9641
5204	9641
5196	9642
7558	9643
5994	9644
5995	9644
5994	9645
5995	9645
5994	9646
5995	9647
5994	9648
5994	9649
6700	9651
6701	9651
10981	9651
10982	9651
5994	9652
5995	9652
5994	9653
10981	9653
5994	9655
5995	9655
6700	9655
6701	9655
10981	9655
10982	9655
5994	9656
5994	9657
5995	9657
5994	9658
13205	9659
13206	9659
5994	9660
5995	9660
5994	9662
5995	9662
5994	9663
5994	9664
5995	9664
5994	9665
6700	9666
5994	9667
5995	9667
5994	9668
5995	9668
5994	9669
5994	9670
13205	9671
5994	9672
5994	9673
5994	9674
5994	9675
5196	9677
5204	9677
5187	9678
5183	9681
6146	9684
5183	9687
5193	9687
7611	9688
6933	9689
8406	9690
8408	9690
8410	9690
8412	9690
7611	9691
7611	9692
8406	9693
8408	9693
8410	9693
8412	9693
6933	9694
6933	9696
7611	9698
8406	9699
8408	9699
8410	9699
8412	9699
7611	9700
8406	9701
8408	9701
8410	9701
8412	9701
7611	9702
10983	9702
9876	9703
8406	9704
8408	9704
8410	9704
7611	9705
7611	9706
8406	9707
8408	9707
8410	9707
8412	9707
8406	9708
8408	9708
8410	9708
8412	9708
8406	9709
8408	9709
8410	9709
8412	9709
7611	9710
8406	9711
8408	9711
8410	9711
8412	9711
7611	9712
8406	9713
8408	9713
8410	9713
8412	9713
8406	9714
8407	9714
8408	9714
8409	9714
8410	9714
8411	9714
8412	9714
8413	9714
7611	9715
8406	9716
8408	9716
8410	9716
8412	9716
7611	9717
7611	9718
6933	9719
7611	9720
7611	9721
8406	9723
8407	9723
8408	9723
8409	9723
8410	9723
8411	9723
8412	9723
8413	9723
8407	9724
8409	9724
8411	9724
8413	9724
7611	9725
10983	9725
8406	9727
8408	9727
8410	9727
8412	9727
7611	9728
7611	9729
10983	9729
6146	9730
8282	9731
9831	9735
5196	9738
5196	9739
5204	9739
5186	9741
5196	9742
5204	9742
5186	9743
5196	9744
5204	9744
5196	9745
5204	9745
5196	9746
5204	9746
15894	9746
15895	9746
5196	9748
5204	9748
5196	9749
5183	9750
5193	9750
5201	9752
17023	9752
17024	9752
17055	9752
17056	9752
5196	9753
5196	9754
5204	9754
5196	9756
12739	9757
12740	9757
6146	9758
5317	9764
5318	9764
5319	9764
5320	9764
8244	9764
8245	9764
8329	9764
8330	9764
5317	9765
5319	9765
8244	9765
8329	9765
5994	9766
5995	9766
5317	9767
5319	9767
8244	9767
8329	9767
5317	9768
5319	9768
8244	9768
8329	9768
5317	9769
5319	9769
8244	9769
8329	9769
5317	9771
5319	9771
8220	9771
8244	9771
8329	9771
5317	9772
5319	9772
8244	9772
8329	9772
5442	9774
6868	9774
6865	9776
6865	9777
6865	9782
6868	9784
9831	9785
9831	9786
5442	9787
6146	9788
11090	9789
6146	9791
6146	9792
5183	9793
5193	9793
5196	9795
5204	9795
15894	9795
15895	9795
5183	9796
5193	9796
5183	9797
5183	9798
5183	9800
5193	9800
5193	9801
5193	9802
5183	9803
5193	9803
15894	9803
15895	9803
5183	9804
5193	9804
5186	9805
5196	9806
5204	9806
15894	9806
15895	9806
5183	9807
5193	9807
5183	9808
5193	9808
5183	9809
5193	9809
15894	9811
7611	9813
7611	9814
6933	9815
7611	9817
7611	9818
7611	9819
8406	9820
8408	9820
7611	9821
10983	9821
8406	9822
8408	9822
8410	9822
8412	9822
8406	9823
8408	9823
8410	9823
8412	9823
8406	9824
8407	9824
8408	9824
8409	9824
8410	9824
8411	9824
8412	9824
8413	9824
8406	9825
8408	9825
8410	9825
8412	9825
8406	9826
8408	9826
8410	9826
8412	9826
6146	9875
5994	9878
5995	9878
5994	9879
10981	9879
5994	9880
5994	9881
5995	9881
13205	9882
5994	9883
5995	9883
5994	9884
5995	9884
5994	9886
5994	9887
5995	9887
5994	9888
5995	9888
5994	9889
5995	9889
5994	9890
5995	9890
6700	9891
6701	9891
5994	9892
5995	9892
10981	9892
10982	9892
5994	9893
5994	9894
5995	9894
5994	9895
6146	9906
6146	9907
6146	9908
6146	9910
5016	9911
8282	9915
8283	9915
5315	9917
5994	9920
5995	9920
5994	9921
5994	9922
5994	9923
5995	9923
5994	9924
5995	9924
5994	9925
5995	9925
5994	9926
5995	9926
5994	9927
5994	9928
5995	9928
5994	9929
5994	9930
5995	9930
5994	9931
6146	9949
11090	9949
5442	9950
5183	9955
5193	9955
5183	9956
5193	9956
15894	9958
15895	9958
5183	9959
5193	9959
5183	9960
5193	9960
5183	9961
5193	9961
5257	9963
5183	9964
5193	9964
5316	9966
5440	9967
5316	9968
5440	9969
5315	9970
5315	9972
8282	9976
8283	9976
11090	9978
6146	9979
6146	9980
11090	9981
11090	9982
11090	9983
11090	9984
6146	9985
5442	9986
6146	9987
6146	9988
6146	9989
6146	9990
6146	9991
6146	9992
6146	9993
9977	9995
9977	9996
9977	9998
11090	10001
11090	10002
6146	10003
6146	10004
6148	10005
6149	10005
9977	10006
9977	10007
11090	10008
11090	10010
9977	10012
6148	10014
6149	10014
9977	10015
9977	10016
11090	10017
11090	10019
6148	10021
6149	10021
5186	10023
5436	10023
7611	10024
10983	10024
6933	10025
7611	10026
7611	10027
7611	10029
9876	10030
9877	10030
11087	10030
11089	10030
7611	10031
7611	10032
9876	10034
9876	10035
7611	10036
7611	10037
10983	10037
7611	10038
7611	10039
7611	10040
7611	10041
7611	10042
13207	10043
7611	10044
6933	10045
13207	10046
6146	10049
11090	10050
6146	10051
6146	10052
6146	10053
6146	10054
6146	10055
6146	10056
6146	10057
11090	10058
6146	10059
11090	10060
11090	10061
6146	10062
11090	10063
6148	10064
11090	10065
6146	10066
6148	10067
11090	10069
11090	10070
11090	10071
6146	10072
6146	10073
6146	10074
6146	10075
6146	10076
6146	10077
6146	10079
11090	10080
11090	10081
6146	10082
9977	10082
11090	10083
11090	10084
6146	10085
6146	10086
11090	10087
6146	10088
6146	10089
6146	10090
5183	10092
5183	10093
5183	10096
5193	10096
5183	10097
5193	10097
5183	10098
5183	10099
5183	10100
5183	10101
13719	10102
13720	10102
5196	10103
5204	10103
15894	10103
15895	10103
5257	10106
5183	10107
5193	10107
5183	10108
5183	10109
5183	10110
9977	10111
5196	10112
5196	10115
5204	10115
5196	10117
5204	10117
5196	10118
5204	10118
5196	10119
5196	10120
5204	10120
5257	10121
5196	10122
5196	10124
5204	10124
5196	10125
5196	10127
5201	10129
17023	10129
17024	10129
17055	10129
17056	10129
5317	10131
5318	10131
5319	10131
5320	10131
8244	10131
8245	10131
11229	10133
5317	10134
5318	10134
5319	10134
5320	10134
8244	10134
8245	10134
8329	10134
8330	10134
5317	10135
5318	10135
5319	10135
5320	10135
8244	10135
8245	10135
8329	10135
8330	10135
5317	10136
5319	10136
8244	10136
8329	10136
5317	10137
5318	10137
5319	10137
5320	10137
8244	10137
8245	10137
5317	10138
5318	10138
5319	10138
5320	10138
8244	10138
8245	10138
5317	10139
5318	10139
5319	10139
5320	10139
8244	10139
8245	10139
8329	10139
8330	10139
10540	10140
10541	10140
11229	10140
11230	10140
5994	10141
5995	10141
10981	10141
10982	10141
5317	10142
5319	10142
8244	10142
8329	10142
5994	10143
5995	10143
5994	10144
5994	10145
5995	10145
5994	10146
5995	10146
5994	10147
5995	10147
5994	10148
5995	10148
5994	10149
5994	10150
5995	10150
5994	10151
6700	10152
6701	10152
10981	10152
10982	10152
5994	10153
5995	10153
6700	10154
10981	10154
13205	10155
13206	10155
5316	10157
5316	10158
6146	10160
6146	10162
6146	10164
5010	10166
11090	10167
6146	10168
5267	10170
14669	10171
6146	10172
6865	10181
11022	10182
11090	10185
6146	10186
8282	10187
6146	10188
5440	10189
8282	10190
8283	10190
7611	10191
7611	10192
7611	10193
7611	10194
7611	10195
10983	10195
7611	10196
7611	10197
7611	10198
7612	10198
11089	10199
13207	10200
7611	10201
7611	10202
10983	10202
7611	10203
9876	10204
7611	10205
11089	10206
7612	10207
7611	10208
10983	10208
7611	10209
7611	10210
7611	10211
