ID	EMPLOYEEID	ACTIVITYID	TIMEOFFEVENTID	TIMEOFFCHOICEID	TIMEOFFCHOICERANK	TIMEOFFRULE	TOTALMINUTES	STARTTIME	ENDTIME	ISDIRTY	DIRTYTIME	STATUS	HOURSPERDAY	ORIGMINUTES	EXPIRYDATE
890777	35774	-4113	NULL	29107	1	2	0	2013-10-01 21:45:00.000	2013-10-01 22:00:00.000	0	2013-10-04 19:30:21.000	2	1:0	15	2013-10-01 21:45:00.000
1112195	98100	253	NULL	58830	1	2	480	2013-10-04 13:30:00.000	2013-10-04 22:00:00.000	0	2013-08-28 18:28:56.000	7	3:8	480	2013-10-04 13:30:00.000
1131091	57178	-4113	NULL	60479	1	2	360	2013-10-01 17:00:00.000	2013-10-01 23:00:00.000	0	2013-08-30 15:34:26.000	7	3:6.0	360	2013-10-01 17:00:00.000
1131872	57681	-4113	NULL	60549	1	2	480	2013-10-01 15:00:00.000	2013-10-01 23:30:00.000	0	2013-09-25 22:15:34.000	2	2:8	480	2013-10-01 15:00:00.000
1135458	97059	253	NULL	60861	1	2	0	2013-10-04 20:30:00.000	2013-10-04 23:00:00.000	0	2013-10-07 17:35:45.000	2	1:0	150	2013-10-04 20:30:00.000
1139230	57681	-4113	NULL	61299	1	2	480	2013-10-01 15:00:00.000	2013-10-01 23:30:00.000	0	2013-09-25 22:15:34.000	2	2:8	480	2013-10-01 15:00:00.000
1140163	25262	-4113	NULL	61373	1	2	480	2013-10-01 13:30:00.000	2013-10-01 22:00:00.000	0	2013-08-06 20:49:51.000	7	3:8	480	2013-10-01 13:30:00.000
1141418	46663	253	NULL	61443	1	2	30	2013-09-30 16:30:00.000	2013-09-30 17:00:00.000	0	2013-10-04 19:30:34.000	1	1:0.5	30	2013-09-30 16:30:00.000
1141687	93785	-4113	NULL	61499	1	2	480	2013-09-30 05:00:00.000	2013-10-01 05:00:00.000	0	2013-10-04 19:30:57.000	2	1:8	480	2013-09-30 05:00:00.000
1141690	57987	-4113	NULL	61500	1	2	480	2013-09-30 14:15:00.000	2013-09-30 23:00:00.000	0	2013-10-04 19:30:48.000	1	1:8	480	2013-09-30 14:15:00.000
1141833	57681	-4113	NULL	61558	1	2	480	2013-10-01 15:00:00.000	2013-10-01 23:30:00.000	0	2013-09-25 22:15:34.000	2	2:8	480	2013-10-01 15:00:00.000
1143033	97441	253	NULL	61664	1	2	0	2013-10-11 13:00:00.000	2013-10-11 21:30:00.000	0	2013-10-10 16:14:23.000	2	1:0	480	2013-10-11 13:00:00.000
1143036	25262	-4113	NULL	61665	1	2	480	2013-10-01 13:30:00.000	2013-10-01 22:00:00.000	0	2013-10-07 16:49:31.000	1	1:8	480	2013-10-01 13:30:00.000
1143040	87645	-4113	NULL	61666	1	2	480	2013-10-07 14:00:00.000	2013-10-07 22:30:00.000	0	2013-10-08 22:20:12.000	2	2:8	480	2013-10-07 14:00:00.000
1143218	58145	-4113	NULL	61679	1	2	240	2013-10-01 13:00:00.000	2013-10-01 17:00:00.000	0	2013-09-09 19:07:44.000	6	3:4	240	2013-10-01 13:00:00.000
1143636	54781	-4113	NULL	61703	1	2	1650	2013-10-10 14:30:00.000	2013-10-14 23:00:00.000	0	2013-10-14 15:42:58.000	2	2:8.5,9.5,2|0,9.5	1440	2013-10-10 14:30:00.000
1143639	54781	-4113	NULL	61705	1	2	1650	2013-10-10 14:30:00.000	2013-10-14 23:00:00.000	0	2013-10-14 15:42:58.000	2	2:8.5,9.5,2|0,9.5	1440	2013-10-10 14:30:00.000
1144725	54575	-4113	NULL	61751	1	2	480	2013-10-04 13:00:00.000	2013-10-04 21:30:00.000	0	2013-10-03 14:30:35.000	2	1:8	480	2013-10-04 13:00:00.000
1144792	39252	-4113	NULL	61787	1	2	0	2013-10-03 13:00:00.000	2013-10-03 21:30:00.000	0	2013-09-30 13:06:12.000	1	0:0	480	2013-10-03 13:00:00.000
1144842	51382	-4113	NULL	61811	1	2	480	2013-10-03 14:30:00.000	2013-10-03 23:00:00.000	0	2013-10-02 22:23:15.000	1	2:8	480	2013-10-03 14:30:00.000
1144843	51382	-4113	NULL	61812	1	2	480	2013-10-04 14:30:00.000	2013-10-04 23:00:00.000	0	2013-09-03 18:58:03.000	7	3:8	480	2013-10-04 14:30:00.000
1144844	51382	-4113	NULL	61813	1	2	480	2013-10-04 14:30:00.000	2013-10-04 23:00:00.000	0	2013-09-03 18:58:03.000	7	3:8	480	2013-10-04 14:30:00.000
1144848	51382	-4113	NULL	61816	1	2	480	2013-10-04 14:30:00.000	2013-10-04 23:00:00.000	0	2013-10-03 14:30:31.000	1	1:8	480	2013-10-04 14:30:00.000
1144851	51382	-4113	NULL	61818	1	2	480	2013-10-07 14:30:00.000	2013-10-07 23:00:00.000	0	2013-09-03 18:52:31.000	7	3:8	480	2013-10-07 14:30:00.000
1144852	51382	-4113	NULL	61819	1	2	480	2013-10-07 14:30:00.000	2013-10-07 23:00:00.000	0	2013-09-03 18:52:31.000	7	3:8	480	2013-10-07 14:30:00.000
1144896	57681	-4113	NULL	61831	1	2	480	2013-10-04 15:00:00.000	2013-10-04 23:30:00.000	0	2013-10-03 14:30:42.000	1	1:8	480	2013-10-04 15:00:00.000
1145814	97048	253	NULL	61951	1	2	480	2013-09-30 13:00:00.000	2013-09-30 21:30:00.000	0	2013-10-02 16:02:30.000	2	2:8	510	2013-09-30 13:00:00.000
1145815	98082	253	NULL	61952	1	2	330	2013-10-01 17:30:00.000	2013-10-01 23:00:00.000	0	2013-08-21 14:31:37.000	6	3:5.5	330	2013-10-01 17:30:00.000
1145822	71000	-4113	NULL	61959	1	2	360	2013-10-04 17:00:00.000	2013-10-04 23:30:00.000	0	2013-10-07 17:35:43.000	1	1:6.0	390	2013-10-04 17:00:00.000
1145909	97054	253	NULL	61988	1	2	270	2013-10-03 17:00:00.000	2013-10-03 21:30:00.000	0	2013-08-15 13:03:45.000	6	3:4.5	270	2013-10-03 17:00:00.000
1145918	97054	253	NULL	61991	1	2	510	2013-10-04 13:00:00.000	2013-10-04 21:30:00.000	0	2013-08-15 13:03:56.000	6	3:8.5	510	2013-10-04 13:00:00.000
1145925	19859	-4113	NULL	61993	1	2	960	2013-10-03 13:00:00.000	2013-10-04 21:45:00.000	0	2013-08-06 16:33:28.000	7	3:2|8	960	2013-10-03 13:00:00.000
1145927	51382	-4113	NULL	61995	1	2	480	2013-10-07 14:30:00.000	2013-10-07 23:00:00.000	0	2013-09-03 18:52:31.000	7	3:8	480	2013-10-07 14:30:00.000
1146014	19859	-4113	NULL	62015	1	2	480	2013-10-03 13:00:00.000	2013-10-03 21:45:00.000	0	2013-08-06 16:33:28.000	7	3:8	480	2013-10-03 13:00:00.000
1146015	19859	-4113	NULL	62016	1	2	480	2013-10-04 13:00:00.000	2013-10-04 21:45:00.000	0	2013-08-06 16:33:28.000	7	3:8	480	2013-10-04 13:00:00.000
1146200	19859	-4113	NULL	62033	1	2	960	2013-10-03 13:00:00.000	2013-10-04 21:45:00.000	0	2013-10-04 19:30:19.000	1	1:2|8	960	2013-10-03 13:00:00.000
1147474	97407	253	NULL	62121	1	2	0	2013-10-04 13:45:00.000	2013-10-04 22:15:00.000	0	2013-10-07 17:35:56.000	1	1:0	480	2013-10-04 13:45:00.000
1147492	39269	-4113	NULL	62129	1	2	600	2013-10-07 13:00:00.000	2013-10-07 23:30:00.000	0	2013-10-01 21:51:29.000	7	3:10.0	600	2013-10-07 13:00:00.000
1147495	30401	-4113	NULL	62132	1	2	480	2013-10-07 13:00:00.000	2013-10-07 21:30:00.000	0	2013-10-11 16:25:17.000	2	1:8	480	2013-10-07 13:00:00.000
1147550	105860	253	NULL	62147	1	2	480	2013-10-10 05:00:00.000	2013-10-11 05:00:00.000	0	2013-10-07 17:36:20.000	2	2:8	480	2013-10-10 05:00:00.000
1147552	42353	-4113	NULL	62148	1	2	360	2013-10-03 16:00:00.000	2013-10-03 22:00:00.000	0	2013-09-30 20:30:09.000	1	2:6.0	360	2013-10-03 16:00:00.000
1147558	42353	-4113	NULL	62149	1	2	180	2013-10-04 17:00:00.000	2013-10-04 20:30:00.000	0	2013-10-07 17:35:12.000	1	1:3.0	210	2013-10-04 17:00:00.000
1147819	57987	-4113	NULL	62159	1	2	480	2013-10-01 14:15:00.000	2013-10-01 23:00:00.000	0	2013-10-04 19:30:48.000	1	1:8	480	2013-10-01 14:15:00.000
1147822	57987	-4113	NULL	62161	1	2	480	2013-10-02 14:15:00.000	2013-10-02 23:00:00.000	0	2013-10-04 19:30:48.000	1	1:8	480	2013-10-02 14:15:00.000
1147837	54810	-4113	NULL	62169	1	2	390	2013-10-07 14:30:00.000	2013-10-07 23:00:00.000	0	2013-10-03 16:49:57.000	2	2:6.5	480	2013-10-07 14:30:00.000
1147849	87645	-4113	NULL	62178	1	2	480	2013-10-07 14:00:00.000	2013-10-07 22:30:00.000	0	2013-10-08 22:20:12.000	2	2:8	480	2013-10-07 14:00:00.000
1147993	70992	-4113	NULL	62239	1	2	480	2013-10-04 13:30:00.000	2013-10-04 22:00:00.000	0	2013-10-03 23:15:09.000	1	1:8	480	2013-10-04 13:30:00.000
1147999	91811	-4113	NULL	62241	1	2	480	2013-10-07 13:00:00.000	2013-10-07 23:30:00.000	0	2013-10-03 14:30:42.000	2	2:8	480	2013-10-07 13:00:00.000
1148034	46663	-4113	NULL	62246	1	2	30	2013-10-02 16:30:00.000	2013-10-02 17:00:00.000	0	2013-10-04 19:30:34.000	1	1:0.5	30	2013-10-02 16:30:00.000
1148325	51382	-4113	NULL	62249	1	2	480	2013-10-07 14:30:00.000	2013-10-07 23:00:00.000	0	2013-09-03 18:52:32.000	7	3:8	480	2013-10-07 14:30:00.000
1148562	54636	-4113	NULL	62253	1	2	480	2013-10-02 13:45:00.000	2013-10-02 22:15:00.000	0	2013-08-12 13:45:53.000	6	3:8	480	2013-10-02 13:45:00.000
1148563	54636	-4113	NULL	62254	1	2	480	2013-10-03 13:45:00.000	2013-10-03 22:15:00.000	0	2013-08-12 13:46:02.000	6	3:8	480	2013-10-03 13:45:00.000
1149088	54636	-4113	NULL	62268	1	2	480	2013-10-01 13:45:00.000	2013-10-01 22:15:00.000	0	2013-08-12 13:46:12.000	6	3:8	480	2013-10-01 13:45:00.000
1149344	39269	-4113	NULL	62279	1	2	600	2013-10-07 13:00:00.000	2013-10-07 23:30:00.000	0	2013-10-01 21:51:29.000	7	3:10.0	600	2013-10-07 13:00:00.000
1149551	39269	-4113	NULL	62286	1	2	600	2013-10-07 13:00:00.000	2013-10-07 23:30:00.000	0	2013-10-01 21:51:29.000	7	3:10.0	600	2013-10-07 13:00:00.000
1149559	30401	-4113	NULL	62288	1	2	480	2013-10-07 13:00:00.000	2013-10-07 21:30:00.000	0	2013-10-11 16:25:17.000	2	1:8	480	2013-10-07 13:00:00.000
1149583	56697	-4113	NULL	62290	1	2	480	2013-10-04 13:00:00.000	2013-10-04 21:45:00.000	0	2013-10-04 19:30:41.000	1	1:8	480	2013-10-04 13:00:00.000
1149663	57846	-4113	NULL	62297	1	2	480	2013-09-30 13:00:00.000	2013-09-30 21:45:00.000	0	2013-10-04 19:31:05.000	1	1:8	480	2013-09-30 13:00:00.000
1149757	57846	-4113	NULL	62307	1	2	480	2013-10-01 13:00:00.000	2013-10-01 21:45:00.000	0	2013-09-25 16:37:42.000	6	2:8	480	2013-10-01 13:00:00.000
1149758	51382	-4113	NULL	62308	1	2	480	2013-10-07 14:30:00.000	2013-10-07 23:00:00.000	0	2013-09-03 18:52:33.000	7	3:8	480	2013-10-07 14:30:00.000
1149761	51382	-4113	NULL	62310	1	2	480	2013-10-07 14:30:00.000	2013-10-07 23:00:00.000	0	2013-09-03 18:52:33.000	7	3:8	480	2013-10-07 14:30:00.000
1149830	98084	253	NULL	62330	1	2	480	2013-10-03 13:00:00.000	2013-10-03 21:30:00.000	0	2013-10-02 15:49:33.000	1	2:8	480	2013-10-03 13:00:00.000
1149866	71020	-4113	NULL	62340	1	2	480	2013-10-08 14:00:00.000	2013-10-08 22:30:00.000	0	2013-10-10 23:11:57.000	1	1:8	480	2013-10-08 14:00:00.000
1149876	1333	-4113	NULL	62343	1	2	150	2013-10-03 18:30:00.000	2013-10-03 21:30:00.000	0	2013-10-02 18:08:52.000	6	2:2.5	180	2013-10-03 18:30:00.000
1149877	1333	-4113	NULL	62344	1	2	45	2013-10-04 20:45:00.000	2013-10-04 21:30:00.000	0	2013-10-03 16:49:46.000	1	1:0.75	45	2013-10-04 20:45:00.000
1150775	82086	-4113	NULL	62386	1	2	480	2013-10-07 14:30:00.000	2013-10-07 23:00:00.000	0	2013-10-03 16:49:46.000	1	2:8	480	2013-10-07 14:30:00.000
1150777	46490	-4113	NULL	62388	1	2	480	2013-10-07 14:30:00.000	2013-10-07 23:00:00.000	0	2013-10-09 18:26:49.000	2	2:8	480	2013-10-07 14:30:00.000
1152179	45159	-4113	NULL	62411	1	2	480	2013-09-30 13:00:00.000	2013-09-30 21:45:00.000	0	2013-10-04 19:30:27.000	1	1:8	480	2013-09-30 13:00:00.000
1152202	54810	-4113	NULL	62419	1	2	480	2013-10-07 14:30:00.000	2013-10-07 23:00:00.000	0	2013-09-09 13:00:53.000	6	3:8	480	2013-10-07 14:30:00.000
1152283	30401	-4113	NULL	62428	1	2	480	2013-10-07 13:00:00.000	2013-10-07 21:30:00.000	0	2013-10-11 16:25:17.000	2	1:8	480	2013-10-07 13:00:00.000
1152324	51382	-4113	NULL	62437	1	2	480	2013-10-07 14:30:00.000	2013-10-07 23:00:00.000	0	2013-10-11 21:17:55.000	1	1:8	480	2013-10-07 14:30:00.000
1152327	54645	-4113	NULL	62440	1	2	480	2013-10-07 14:45:00.000	2013-10-07 23:15:00.000	0	2013-10-03 14:30:37.000	1	2:8	480	2013-10-07 14:45:00.000
1152556	56791	-4113	NULL	62471	1	2	105	2013-09-30 23:00:00.000	2013-10-01 00:45:00.000	0	2013-10-04 19:30:41.000	1	1:1.75	105	2013-09-30 23:00:00.000
1152585	54575	-4113	NULL	62475	1	2	480	2013-10-04 13:00:00.000	2013-10-04 21:30:00.000	0	2013-08-09 16:46:41.000	6	3:8	480	2013-10-04 13:00:00.000
1152607	54575	-4113	NULL	62476	1	2	480	2013-10-04 13:00:00.000	2013-10-04 21:30:00.000	0	2013-08-16 16:41:56.000	6	3:8	480	2013-10-04 13:00:00.000
1152671	93801	-4113	NULL	62482	1	2	480	2013-10-02 05:00:00.000	2013-10-03 05:00:00.000	0	2013-10-04 19:31:05.000	1	1:8	480	2013-10-02 05:00:00.000
1152682	91811	-4113	NULL	62486	1	2	480	2013-10-07 13:00:00.000	2013-10-07 23:30:00.000	0	2013-10-03 14:30:42.000	2	2:8	480	2013-10-07 13:00:00.000
1152684	70994	-4113	NULL	62487	1	2	120	2013-10-04 19:30:00.000	2013-10-04 21:30:00.000	0	2013-08-27 20:03:23.000	6	3:2	120	2013-10-04 19:30:00.000
1152686	70994	-4113	NULL	62488	1	2	120	2013-10-11 19:30:00.000	2013-10-11 21:30:00.000	0	2013-10-10 13:50:21.000	2	1:2	120	2013-10-11 19:30:00.000
1153218	97052	253	NULL	62503	1	2	480	2013-10-07 13:30:00.000	2013-10-07 22:00:00.000	0	2013-10-11 15:34:19.000	1	1:8	510	2013-10-07 13:30:00.000
1153597	58145	-4113	NULL	62519	1	2	240	2013-10-08 17:00:00.000	2013-10-08 21:30:00.000	0	2013-10-10 15:43:00.000	1	2:4	270	2013-10-08 17:00:00.000
1153599	39269	-4113	NULL	62521	1	2	600	2013-10-07 13:00:00.000	2013-10-07 23:30:00.000	0	2013-10-11 21:17:53.000	1	1:10.0	600	2013-10-07 13:00:00.000
1153700	90945	-4113	NULL	62550	1	2	480	2013-10-11 13:00:00.000	2013-10-11 21:30:00.000	0	2013-10-11 16:18:19.000	1	1:8	480	2013-10-11 13:00:00.000
1153704	90924	-4113	NULL	62554	1	2	480	2013-10-02 15:00:00.000	2013-10-02 23:30:00.000	0	2013-09-25 22:15:28.000	1	2:8	480	2013-10-02 15:00:00.000
1153753	46515	-4113	NULL	62578	1	2	480	2013-10-10 15:00:00.000	2013-10-10 23:30:00.000	0	2013-10-09 21:50:42.000	1	2:8	480	2013-10-10 15:00:00.000
1153754	46515	-4113	NULL	62579	1	2	480	2013-10-11 15:00:00.000	2013-10-11 23:30:00.000	0	2013-10-10 16:14:04.000	1	1:8	480	2013-10-11 15:00:00.000
1154118	19859	-4113	NULL	62601	1	2	960	2013-10-07 13:00:00.000	2013-10-08 21:45:00.000	0	2013-10-11 18:34:36.000	1	1:2|8	960	2013-10-07 13:00:00.000
1154139	57627	-4113	NULL	62606	1	2	480	2013-10-11 13:00:00.000	2013-10-11 21:30:00.000	0	2013-10-10 13:50:19.000	1	1:8	480	2013-10-11 13:00:00.000
1154619	56791	-4113	NULL	62625	1	2	120	2013-10-07 22:45:00.000	2013-10-08 00:45:00.000	0	2013-10-11 18:34:56.000	1	1:2	120	2013-10-07 22:45:00.000
1155024	105860	253	NULL	62634	1	2	960	2013-10-10 05:00:00.000	2013-10-12 05:00:00.000	0	2013-10-10 16:15:39.000	2	1:2|8	960	2013-10-10 05:00:00.000
1155027	54625	-4113	NULL	62636	1	2	480	2013-10-10 13:00:00.000	2013-10-10 21:30:00.000	0	2013-10-11 15:05:55.000	1	1:8	480	2013-10-10 13:00:00.000
1155029	54625	-4113	NULL	62638	1	2	480	2013-10-11 13:00:00.000	2013-10-11 21:30:00.000	0	2013-10-11 15:05:55.000	2	1:8	480	2013-10-11 13:00:00.000
1155458	46663	-4113	NULL	62664	1	2	30	2013-10-07 16:30:00.000	2013-10-07 17:00:00.000	0	2013-10-11 18:34:49.000	1	1:0.5	30	2013-10-07 16:30:00.000
1155459	46663	-4113	NULL	62665	1	2	30	2013-10-09 16:30:00.000	2013-10-09 17:00:00.000	0	2013-10-03 19:07:45.000	6	2:0.5	30	2013-10-09 16:30:00.000
1155681	54558	-4113	NULL	62683	1	2	480	2013-10-02 13:00:00.000	2013-10-02 23:30:00.000	0	2013-08-14 14:10:47.000	6	3:8	480	2013-10-02 13:00:00.000
1155682	54558	-4113	NULL	62684	1	2	480	2013-10-03 13:00:00.000	2013-10-03 23:30:00.000	0	2013-08-14 14:10:51.000	6	3:8	480	2013-10-03 13:00:00.000
1155701	54558	-4113	NULL	62685	1	2	480	2013-10-04 13:00:00.000	2013-10-04 23:30:00.000	0	2013-08-20 15:49:48.000	6	3:8	480	2013-10-04 13:00:00.000
1155714	93826	-4113	NULL	62686	1	2	480	2013-10-02 13:00:00.000	2013-10-02 21:30:00.000	0	2013-08-14 14:59:59.000	6	3:8	480	2013-10-02 13:00:00.000
1155721	93826	-4113	NULL	62687	1	2	480	2013-10-03 13:00:00.000	2013-10-03 21:30:00.000	0	2013-08-14 15:00:15.000	6	3:8	480	2013-10-03 13:00:00.000
1155726	93826	-4113	NULL	62692	1	2	480	2013-10-04 13:00:00.000	2013-10-04 21:30:00.000	0	2013-08-14 15:00:32.000	6	3:8	480	2013-10-04 13:00:00.000
1155785	91841	-4113	NULL	62706	1	2	480	2013-10-04 13:00:00.000	2013-10-04 21:30:00.000	0	2013-10-07 17:35:55.000	1	1:8	480	2013-10-04 13:00:00.000
1155911	94731	-4113	NULL	62728	1	2	480	2013-10-01 14:30:00.000	2013-10-01 23:00:00.000	0	2013-08-28 19:16:57.000	7	3:8	480	2013-10-01 14:30:00.000
1156011	97461	253	NULL	62761	1	2	480	2013-10-04 14:45:00.000	2013-10-04 23:15:00.000	0	2013-10-07 17:35:31.000	1	1:8	480	2013-10-04 14:45:00.000
1156013	97461	253	NULL	62763	1	2	480	2013-10-07 14:45:00.000	2013-10-07 23:15:00.000	0	2013-10-07 21:01:48.000	1	2:8	480	2013-10-07 14:45:00.000
1156017	97461	253	NULL	62767	1	2	480	2013-10-11 14:45:00.000	2013-10-11 23:15:00.000	0	2013-10-10 16:14:25.000	1	1:8	480	2013-10-11 14:45:00.000
1156433	97066	253	NULL	62786	1	2	480	2013-10-04 14:45:00.000	2013-10-04 23:15:00.000	0	2013-10-07 17:35:04.000	1	1:8	510	2013-10-04 14:45:00.000
1156437	97066	253	NULL	62787	1	2	480	2013-10-07 14:45:00.000	2013-10-07 23:15:00.000	0	2013-10-09 14:54:07.000	1	2:8	510	2013-10-07 14:45:00.000
1156468	97066	253	NULL	62788	1	2	480	2013-10-11 14:45:00.000	2013-10-11 23:15:00.000	0	2013-10-10 16:13:37.000	1	1:8	510	2013-10-11 14:45:00.000
1156638	97484	253	NULL	62813	1	2	1155	2013-10-10 19:30:00.000	2013-10-15 05:00:00.000	0	2013-10-15 16:07:01.000	2	2:3.25,8,2|0,8	1305	2013-10-10 19:30:00.000
1156924	97484	253	NULL	62823	1	2	675	2013-10-10 19:30:00.000	2013-10-11 23:30:00.000	0	2013-10-10 16:14:29.000	2	1:3.25,8	825	2013-10-10 19:30:00.000
1157238	42353	-4113	NULL	62838	1	2	120	2013-10-11 18:00:00.000	2013-10-11 20:30:00.000	0	2013-10-11 21:46:50.000	1	1:2	150	2013-10-11 18:00:00.000
1157241	42353	-4113	NULL	62840	1	2	270	2013-10-04 13:00:00.000	2013-10-04 18:00:00.000	0	2013-10-07 17:35:12.000	1	1:4.5	300	2013-10-04 13:00:00.000
1157363	105923	253	NULL	62877	1	2	480	2013-10-04 13:00:00.000	2013-10-04 23:00:00.000	0	2013-10-07 17:35:51.000	1	1:8	480	2013-10-04 13:00:00.000
1157904	57681	-4113	NULL	62925	1	2	480	2013-10-11 15:00:00.000	2013-10-11 23:30:00.000	0	2013-10-10 16:59:16.000	2	1:8	480	2013-10-11 15:00:00.000
1157907	43420	-4113	NULL	62927	1	2	480	2013-10-04 13:00:00.000	2013-10-04 21:30:00.000	0	2013-09-03 15:26:56.000	7	3:8	480	2013-10-04 13:00:00.000
1158192	58020	-4113	NULL	62929	1	2	240	2013-10-02 17:00:00.000	2013-10-02 21:30:00.000	0	2013-09-26 20:01:45.000	1	2:4	270	2013-10-02 17:00:00.000
1158238	105939	253	NULL	62937	1	2	0	2013-10-01 12:00:00.000	2013-10-02 05:00:00.000	0	2013-09-30 13:17:45.000	6	0:2|0	480	2013-10-01 12:00:00.000
1158240	97407	253	NULL	62939	1	2	285	2013-10-07 17:00:00.000	2013-10-07 22:15:00.000	0	2013-10-07 19:42:23.000	1	2:4.75	315	2013-10-07 17:00:00.000
1158285	91870	-4113	NULL	62944	1	2	960	2013-10-10 13:00:00.000	2013-10-11 21:30:00.000	0	2013-10-11 14:03:59.000	2	1:2|8	960	2013-10-10 13:00:00.000
1158444	57519	-4113	NULL	62966	1	2	60	2013-10-02 16:30:00.000	2013-10-02 17:30:00.000	0	2013-10-04 19:30:55.000	1	1:1	60	2013-10-02 16:30:00.000
1158445	57519	-4113	NULL	62967	1	2	60	2013-10-04 16:30:00.000	2013-10-04 17:30:00.000	0	2013-10-04 19:30:55.000	1	1:1	60	2013-10-04 16:30:00.000
1158446	57519	-4113	NULL	62968	1	2	60	2013-10-07 16:30:00.000	2013-10-07 17:30:00.000	0	2013-10-11 18:35:10.000	1	1:1	60	2013-10-07 16:30:00.000
1158447	57519	-4113	NULL	62969	1	2	60	2013-10-09 16:30:00.000	2013-10-09 17:30:00.000	0	2013-10-11 18:35:10.000	1	1:1	60	2013-10-09 16:30:00.000
1158448	57519	-4113	NULL	62970	1	2	60	2013-10-11 16:30:00.000	2013-10-11 17:30:00.000	0	2013-10-11 18:35:10.000	1	1:1	60	2013-10-11 16:30:00.000
1158866	91862	-4113	NULL	62997	1	2	480	2013-10-04 15:00:00.000	2013-10-04 23:30:00.000	0	2013-08-16 17:23:52.000	6	3:8	480	2013-10-04 15:00:00.000
1158867	91862	-4113	NULL	62998	1	2	480	2013-10-07 15:00:00.000	2013-10-07 23:30:00.000	0	2013-08-16 17:24:02.000	6	3:8	480	2013-10-07 15:00:00.000
1158869	91862	-4113	NULL	63000	1	2	480	2013-10-08 15:00:00.000	2013-10-08 23:30:00.000	0	2013-08-16 17:24:11.000	6	3:8	480	2013-10-08 15:00:00.000
1158879	54616	-4113	NULL	63001	1	2	480	2013-10-02 15:00:00.000	2013-10-02 23:30:00.000	0	2013-09-30 13:29:25.000	1	2:8	480	2013-10-02 15:00:00.000
1158895	71007	-4113	NULL	63005	1	2	60	2013-10-01 21:00:00.000	2013-10-01 22:00:00.000	0	2013-10-04 21:46:47.000	1	1:1	60	2013-10-01 21:00:00.000
1158896	71007	-4113	NULL	63006	1	2	60	2013-10-08 21:00:00.000	2013-10-08 22:00:00.000	0	2013-10-11 17:03:52.000	1	1:1	60	2013-10-08 21:00:00.000
1159422	51674	-4113	NULL	63026	1	2	30	2013-10-03 21:15:00.000	2013-10-03 21:45:00.000	0	2013-09-13 13:37:27.000	6	3:0.5	30	2013-10-03 21:15:00.000
1159423	51674	-4113	NULL	63027	1	2	480	2013-10-08 09:30:00.000	2013-10-08 21:45:00.000	0	2013-08-15 18:52:27.000	6	3:8	480	2013-10-08 09:30:00.000
1159427	51674	-4113	NULL	63029	1	2	15	2013-10-08 21:30:00.000	2013-10-08 21:45:00.000	0	2013-09-13 13:37:37.000	6	3:0.25	15	2013-10-08 21:30:00.000
1159432	51674	-4113	NULL	63031	1	2	15	2013-10-10 21:30:00.000	2013-10-10 21:45:00.000	0	2013-09-13 13:37:54.000	6	3:0.25	15	2013-10-10 21:30:00.000
1159479	98157	253	NULL	63033	1	2	0	2013-10-04 20:00:00.000	2013-10-04 21:45:00.000	0	2013-08-28 21:42:26.000	6	0:0	105	2013-10-04 20:00:00.000
1159480	98157	253	NULL	63034	1	2	0	2013-10-02 13:15:00.000	2013-10-02 21:45:00.000	0	2013-08-28 21:42:26.000	1	0:0	480	2013-10-02 13:15:00.000
1160410	54554	-4113	NULL	63067	1	2	480	2013-10-07 13:00:00.000	2013-10-07 21:30:00.000	0	2013-10-03 16:49:53.000	2	2:8	480	2013-10-07 13:00:00.000
1161333	54575	-4113	NULL	63107	1	2	210	2013-10-04 17:30:00.000	2013-10-04 21:30:00.000	0	2013-10-03 14:30:35.000	1	1:3.5	240	2013-10-04 17:30:00.000
1161359	57881	-4113	NULL	63115	1	2	480	2013-10-07 13:00:00.000	2013-10-07 21:30:00.000	0	2013-10-10 14:27:55.000	8	1:8	480	2013-10-07 13:00:00.000
1161825	90902	-4113	NULL	63140	1	2	480	2013-10-04 15:00:00.000	2013-10-04 23:30:00.000	0	2013-08-20 20:04:54.000	6	3:8	480	2013-10-04 15:00:00.000
1162108	45160	-4113	NULL	63205	1	2	480	2013-10-11 13:00:00.000	2013-10-11 21:45:00.000	0	2013-10-11 18:34:46.000	1	1:8	480	2013-10-11 13:00:00.000
1162122	56888	-4113	NULL	63216	1	2	480	2013-10-07 13:00:00.000	2013-10-07 21:30:00.000	0	2013-10-11 13:49:31.000	2	1:8	480	2013-10-07 13:00:00.000
1162126	56888	-4113	NULL	63220	1	2	480	2013-10-08 13:00:00.000	2013-10-08 21:30:00.000	0	2013-10-11 13:49:31.000	1	1:8	480	2013-10-08 13:00:00.000
1162170	56888	-4113	NULL	63242	1	2	480	2013-10-09 13:00:00.000	2013-10-09 21:30:00.000	0	2013-10-11 13:49:31.000	1	1:8	480	2013-10-09 13:00:00.000
1162178	56888	-4113	NULL	63245	1	2	480	2013-10-10 13:00:00.000	2013-10-10 21:30:00.000	0	2013-10-11 13:49:31.000	3	1:8	480	2013-10-10 13:00:00.000
1162526	97020	253	NULL	63309	1	2	120	2013-10-07 19:00:00.000	2013-10-07 21:30:00.000	0	2013-10-11 18:12:06.000	1	1:2	150	2013-10-07 19:00:00.000
